BCU,tec,urb_rur,year,scenario,unit,value
23,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
23,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
23,mg_hydro,rural,2060,improved_access,GWh,1.32
23,mg_hydro,urban,2060,improved_access,GWh,0.0
23,unelectrified,rural,2060,improved_access,GWh,15.85
23,unelectrified,urban,2060,improved_access,GWh,0.0
24,grid_existing,rural,2060,improved_access,GWh,0.0
24,grid_existing,urban,2060,improved_access,GWh,24.87
24,grid_new,rural,2060,improved_access,GWh,42.27
24,grid_new,urban,2060,improved_access,GWh,7.78
24,sa_pv,rural,2060,improved_access,GWh,1.59
24,sa_pv,urban,2060,improved_access,GWh,0.0
24,mg_pv_hybrid,rural,2060,improved_access,GWh,26.27
24,mg_pv_hybrid,urban,2060,improved_access,GWh,0.78
24,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
24,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
24,mg_hydro,rural,2060,improved_access,GWh,0.0
24,mg_hydro,urban,2060,improved_access,GWh,0.0
24,unelectrified,rural,2060,improved_access,GWh,0.55
24,unelectrified,urban,2060,improved_access,GWh,0.0
1,grid_existing,rural,2020,ambitious_development,GWh,5.2
1,grid_existing,urban,2020,ambitious_development,GWh,0.0
1,grid_new,rural,2020,ambitious_development,GWh,0.0
1,grid_new,urban,2020,ambitious_development,GWh,0.0
1,sa_pv,rural,2020,ambitious_development,GWh,0.0
1,sa_pv,urban,2020,ambitious_development,GWh,0.0
1,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
1,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
1,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
1,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
1,mg_hydro,rural,2020,ambitious_development,GWh,0.0
1,mg_hydro,urban,2020,ambitious_development,GWh,0.0
1,unelectrified,rural,2020,ambitious_development,GWh,22.91
1,unelectrified,urban,2020,ambitious_development,GWh,0.0
2,grid_existing,rural,2020,ambitious_development,GWh,22.64
2,grid_existing,urban,2020,ambitious_development,GWh,198.02
2,grid_new,rural,2020,ambitious_development,GWh,0.0
2,grid_new,urban,2020,ambitious_development,GWh,0.0
2,sa_pv,rural,2020,ambitious_development,GWh,0.0
2,sa_pv,urban,2020,ambitious_development,GWh,0.0
2,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
2,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
2,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
2,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
2,mg_hydro,rural,2020,ambitious_development,GWh,0.0
2,mg_hydro,urban,2020,ambitious_development,GWh,0.0
2,unelectrified,rural,2020,ambitious_development,GWh,150.69
2,unelectrified,urban,2020,ambitious_development,GWh,0.0
3,grid_existing,rural,2020,ambitious_development,GWh,1.74
3,grid_existing,urban,2020,ambitious_development,GWh,10.48
3,grid_new,rural,2020,ambitious_development,GWh,0.0
3,grid_new,urban,2020,ambitious_development,GWh,0.0
3,sa_pv,rural,2020,ambitious_development,GWh,0.0
3,sa_pv,urban,2020,ambitious_development,GWh,0.0
3,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
3,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
3,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
3,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
3,mg_hydro,rural,2020,ambitious_development,GWh,0.0
3,mg_hydro,urban,2020,ambitious_development,GWh,0.0
3,unelectrified,rural,2020,ambitious_development,GWh,5.04
3,unelectrified,urban,2020,ambitious_development,GWh,0.0
4,grid_existing,rural,2020,ambitious_development,GWh,41.15
4,grid_existing,urban,2020,ambitious_development,GWh,42.21
4,grid_new,rural,2020,ambitious_development,GWh,0.0
4,grid_new,urban,2020,ambitious_development,GWh,0.0
4,sa_pv,rural,2020,ambitious_development,GWh,0.0
4,sa_pv,urban,2020,ambitious_development,GWh,0.0
4,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
4,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
4,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
4,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
4,mg_hydro,rural,2020,ambitious_development,GWh,0.0
4,mg_hydro,urban,2020,ambitious_development,GWh,0.0
4,unelectrified,rural,2020,ambitious_development,GWh,235.31
4,unelectrified,urban,2020,ambitious_development,GWh,0.0
5,grid_existing,rural,2020,ambitious_development,GWh,75.57
5,grid_existing,urban,2020,ambitious_development,GWh,754.92
5,grid_new,rural,2020,ambitious_development,GWh,0.0
5,grid_new,urban,2020,ambitious_development,GWh,0.0
5,sa_pv,rural,2020,ambitious_development,GWh,0.0
5,sa_pv,urban,2020,ambitious_development,GWh,0.0
5,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
5,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
5,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
5,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
5,mg_hydro,rural,2020,ambitious_development,GWh,0.0
5,mg_hydro,urban,2020,ambitious_development,GWh,0.0
5,unelectrified,rural,2020,ambitious_development,GWh,1180.91
5,unelectrified,urban,2020,ambitious_development,GWh,0.0
6,grid_existing,rural,2020,ambitious_development,GWh,7.59
6,grid_existing,urban,2020,ambitious_development,GWh,0.0
6,grid_new,rural,2020,ambitious_development,GWh,0.0
6,grid_new,urban,2020,ambitious_development,GWh,0.0
6,sa_pv,rural,2020,ambitious_development,GWh,0.0
6,sa_pv,urban,2020,ambitious_development,GWh,0.0
6,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
6,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
6,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
6,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
6,mg_hydro,rural,2020,ambitious_development,GWh,0.0
6,mg_hydro,urban,2020,ambitious_development,GWh,0.0
6,unelectrified,rural,2020,ambitious_development,GWh,61.24
6,unelectrified,urban,2020,ambitious_development,GWh,0.0
7,grid_existing,rural,2020,ambitious_development,GWh,22.31
7,grid_existing,urban,2020,ambitious_development,GWh,98.91
7,grid_new,rural,2020,ambitious_development,GWh,0.0
7,grid_new,urban,2020,ambitious_development,GWh,0.0
7,sa_pv,rural,2020,ambitious_development,GWh,0.0
7,sa_pv,urban,2020,ambitious_development,GWh,0.0
7,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
7,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
7,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
7,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
7,mg_hydro,rural,2020,ambitious_development,GWh,0.0
7,mg_hydro,urban,2020,ambitious_development,GWh,0.0
7,unelectrified,rural,2020,ambitious_development,GWh,230.86
7,unelectrified,urban,2020,ambitious_development,GWh,0.0
8,grid_existing,rural,2020,ambitious_development,GWh,68.62
8,grid_existing,urban,2020,ambitious_development,GWh,194.8
8,grid_new,rural,2020,ambitious_development,GWh,0.0
8,grid_new,urban,2020,ambitious_development,GWh,0.0
8,sa_pv,rural,2020,ambitious_development,GWh,0.0
8,sa_pv,urban,2020,ambitious_development,GWh,0.0
8,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
8,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
8,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
8,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
8,mg_hydro,rural,2020,ambitious_development,GWh,0.0
8,mg_hydro,urban,2020,ambitious_development,GWh,0.0
8,unelectrified,rural,2020,ambitious_development,GWh,127.38
8,unelectrified,urban,2020,ambitious_development,GWh,0.0
9,grid_existing,rural,2020,ambitious_development,GWh,48.39
9,grid_existing,urban,2020,ambitious_development,GWh,97.64
9,grid_new,rural,2020,ambitious_development,GWh,0.0
9,grid_new,urban,2020,ambitious_development,GWh,0.0
9,sa_pv,rural,2020,ambitious_development,GWh,0.0
9,sa_pv,urban,2020,ambitious_development,GWh,0.0
9,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
9,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
9,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
9,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
9,mg_hydro,rural,2020,ambitious_development,GWh,0.0
9,mg_hydro,urban,2020,ambitious_development,GWh,0.0
9,unelectrified,rural,2020,ambitious_development,GWh,158.42
9,unelectrified,urban,2020,ambitious_development,GWh,0.0
10,grid_existing,rural,2020,ambitious_development,GWh,2.17
10,grid_existing,urban,2020,ambitious_development,GWh,0.0
10,grid_new,rural,2020,ambitious_development,GWh,0.0
10,grid_new,urban,2020,ambitious_development,GWh,0.0
10,sa_pv,rural,2020,ambitious_development,GWh,0.0
10,sa_pv,urban,2020,ambitious_development,GWh,0.0
10,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
10,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
10,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
10,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
10,mg_hydro,rural,2020,ambitious_development,GWh,0.0
10,mg_hydro,urban,2020,ambitious_development,GWh,0.0
10,unelectrified,rural,2020,ambitious_development,GWh,7.08
10,unelectrified,urban,2020,ambitious_development,GWh,0.0
11,grid_existing,rural,2020,ambitious_development,GWh,56.14
11,grid_existing,urban,2020,ambitious_development,GWh,1292.61
11,grid_new,rural,2020,ambitious_development,GWh,0.0
11,grid_new,urban,2020,ambitious_development,GWh,0.0
11,sa_pv,rural,2020,ambitious_development,GWh,0.0
11,sa_pv,urban,2020,ambitious_development,GWh,0.0
11,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
11,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
11,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
11,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
11,mg_hydro,rural,2020,ambitious_development,GWh,0.0
11,mg_hydro,urban,2020,ambitious_development,GWh,0.0
11,unelectrified,rural,2020,ambitious_development,GWh,241.28
11,unelectrified,urban,2020,ambitious_development,GWh,0.0
12,grid_existing,rural,2020,ambitious_development,GWh,0.01
12,grid_existing,urban,2020,ambitious_development,GWh,5.42
12,grid_new,rural,2020,ambitious_development,GWh,0.0
12,grid_new,urban,2020,ambitious_development,GWh,0.0
12,sa_pv,rural,2020,ambitious_development,GWh,0.0
12,sa_pv,urban,2020,ambitious_development,GWh,0.0
12,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
12,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
12,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
12,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
12,mg_hydro,rural,2020,ambitious_development,GWh,0.0
12,mg_hydro,urban,2020,ambitious_development,GWh,0.0
12,unelectrified,rural,2020,ambitious_development,GWh,4.17
12,unelectrified,urban,2020,ambitious_development,GWh,0.0
13,grid_existing,rural,2020,ambitious_development,GWh,14.74
13,grid_existing,urban,2020,ambitious_development,GWh,65.98
13,grid_new,rural,2020,ambitious_development,GWh,0.0
13,grid_new,urban,2020,ambitious_development,GWh,0.0
13,sa_pv,rural,2020,ambitious_development,GWh,0.0
13,sa_pv,urban,2020,ambitious_development,GWh,0.0
13,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
13,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
13,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
13,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
13,mg_hydro,rural,2020,ambitious_development,GWh,0.0
13,mg_hydro,urban,2020,ambitious_development,GWh,0.0
13,unelectrified,rural,2020,ambitious_development,GWh,40.34
13,unelectrified,urban,2020,ambitious_development,GWh,0.0
14,grid_existing,rural,2020,ambitious_development,GWh,0.0
14,grid_existing,urban,2020,ambitious_development,GWh,5.44
14,grid_new,rural,2020,ambitious_development,GWh,0.0
14,grid_new,urban,2020,ambitious_development,GWh,0.0
14,sa_pv,rural,2020,ambitious_development,GWh,0.0
14,sa_pv,urban,2020,ambitious_development,GWh,0.0
14,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
14,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
14,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
14,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
14,mg_hydro,rural,2020,ambitious_development,GWh,0.0
14,mg_hydro,urban,2020,ambitious_development,GWh,0.0
14,unelectrified,rural,2020,ambitious_development,GWh,19.67
14,unelectrified,urban,2020,ambitious_development,GWh,0.0
15,grid_existing,rural,2020,ambitious_development,GWh,144.36
15,grid_existing,urban,2020,ambitious_development,GWh,218.42
15,grid_new,rural,2020,ambitious_development,GWh,0.0
15,grid_new,urban,2020,ambitious_development,GWh,0.0
15,sa_pv,rural,2020,ambitious_development,GWh,0.0
15,sa_pv,urban,2020,ambitious_development,GWh,0.0
15,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
15,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
15,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
15,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
15,mg_hydro,rural,2020,ambitious_development,GWh,0.0
15,mg_hydro,urban,2020,ambitious_development,GWh,0.0
15,unelectrified,rural,2020,ambitious_development,GWh,3269.44
15,unelectrified,urban,2020,ambitious_development,GWh,0.0
16,grid_existing,rural,2020,ambitious_development,GWh,70.66
16,grid_existing,urban,2020,ambitious_development,GWh,112.27
16,grid_new,rural,2020,ambitious_development,GWh,0.0
16,grid_new,urban,2020,ambitious_development,GWh,0.0
16,sa_pv,rural,2020,ambitious_development,GWh,0.0
16,sa_pv,urban,2020,ambitious_development,GWh,0.0
16,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
16,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
16,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
16,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
16,mg_hydro,rural,2020,ambitious_development,GWh,0.0
16,mg_hydro,urban,2020,ambitious_development,GWh,0.0
16,unelectrified,rural,2020,ambitious_development,GWh,2817.0
16,unelectrified,urban,2020,ambitious_development,GWh,2.55
17,grid_existing,rural,2020,ambitious_development,GWh,21.84
17,grid_existing,urban,2020,ambitious_development,GWh,83.82
17,grid_new,rural,2020,ambitious_development,GWh,0.0
17,grid_new,urban,2020,ambitious_development,GWh,0.0
17,sa_pv,rural,2020,ambitious_development,GWh,0.0
17,sa_pv,urban,2020,ambitious_development,GWh,0.0
17,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
17,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
17,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
17,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
17,mg_hydro,rural,2020,ambitious_development,GWh,0.0
17,mg_hydro,urban,2020,ambitious_development,GWh,0.0
17,unelectrified,rural,2020,ambitious_development,GWh,157.38
17,unelectrified,urban,2020,ambitious_development,GWh,2.81
18,grid_existing,rural,2020,ambitious_development,GWh,2.13
18,grid_existing,urban,2020,ambitious_development,GWh,26.23
18,grid_new,rural,2020,ambitious_development,GWh,0.0
18,grid_new,urban,2020,ambitious_development,GWh,0.0
18,sa_pv,rural,2020,ambitious_development,GWh,0.0
18,sa_pv,urban,2020,ambitious_development,GWh,0.0
18,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
18,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
18,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
18,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
18,mg_hydro,rural,2020,ambitious_development,GWh,0.0
18,mg_hydro,urban,2020,ambitious_development,GWh,0.0
18,unelectrified,rural,2020,ambitious_development,GWh,28.23
18,unelectrified,urban,2020,ambitious_development,GWh,0.0
19,grid_existing,rural,2020,ambitious_development,GWh,0.46
19,grid_existing,urban,2020,ambitious_development,GWh,0.0
19,grid_new,rural,2020,ambitious_development,GWh,0.0
19,grid_new,urban,2020,ambitious_development,GWh,0.0
19,sa_pv,rural,2020,ambitious_development,GWh,0.0
19,sa_pv,urban,2020,ambitious_development,GWh,0.0
19,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
19,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
19,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
19,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
19,mg_hydro,rural,2020,ambitious_development,GWh,0.0
19,mg_hydro,urban,2020,ambitious_development,GWh,0.0
19,unelectrified,rural,2020,ambitious_development,GWh,12.86
19,unelectrified,urban,2020,ambitious_development,GWh,0.0
20,grid_existing,rural,2020,ambitious_development,GWh,13.87
20,grid_existing,urban,2020,ambitious_development,GWh,91.8
20,grid_new,rural,2020,ambitious_development,GWh,0.0
20,grid_new,urban,2020,ambitious_development,GWh,0.0
20,sa_pv,rural,2020,ambitious_development,GWh,0.0
20,sa_pv,urban,2020,ambitious_development,GWh,0.0
20,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
20,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
20,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
20,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
20,mg_hydro,rural,2020,ambitious_development,GWh,0.0
20,mg_hydro,urban,2020,ambitious_development,GWh,0.0
20,unelectrified,rural,2020,ambitious_development,GWh,154.78
20,unelectrified,urban,2020,ambitious_development,GWh,0.0
21,grid_existing,rural,2020,ambitious_development,GWh,0.0
21,grid_existing,urban,2020,ambitious_development,GWh,0.0
21,grid_new,rural,2020,ambitious_development,GWh,0.0
21,grid_new,urban,2020,ambitious_development,GWh,0.0
21,sa_pv,rural,2020,ambitious_development,GWh,0.0
21,sa_pv,urban,2020,ambitious_development,GWh,0.0
21,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
21,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
21,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
21,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
21,mg_hydro,rural,2020,ambitious_development,GWh,0.0
21,mg_hydro,urban,2020,ambitious_development,GWh,0.0
21,unelectrified,rural,2020,ambitious_development,GWh,6.04
21,unelectrified,urban,2020,ambitious_development,GWh,0.0
22,grid_existing,rural,2020,ambitious_development,GWh,50.82
22,grid_existing,urban,2020,ambitious_development,GWh,117.41
22,grid_new,rural,2020,ambitious_development,GWh,0.0
22,grid_new,urban,2020,ambitious_development,GWh,0.0
22,sa_pv,rural,2020,ambitious_development,GWh,0.0
22,sa_pv,urban,2020,ambitious_development,GWh,0.0
22,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
22,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
22,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
22,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
22,mg_hydro,rural,2020,ambitious_development,GWh,0.0
22,mg_hydro,urban,2020,ambitious_development,GWh,0.0
22,unelectrified,rural,2020,ambitious_development,GWh,211.36
22,unelectrified,urban,2020,ambitious_development,GWh,0.0
23,grid_existing,rural,2020,ambitious_development,GWh,27.99
23,grid_existing,urban,2020,ambitious_development,GWh,130.02
23,grid_new,rural,2020,ambitious_development,GWh,0.0
23,grid_new,urban,2020,ambitious_development,GWh,0.0
23,sa_pv,rural,2020,ambitious_development,GWh,0.0
23,sa_pv,urban,2020,ambitious_development,GWh,0.0
23,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
23,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
23,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
23,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
23,mg_hydro,rural,2020,ambitious_development,GWh,0.0
23,mg_hydro,urban,2020,ambitious_development,GWh,0.0
23,unelectrified,rural,2020,ambitious_development,GWh,102.68
23,unelectrified,urban,2020,ambitious_development,GWh,0.0
24,grid_existing,rural,2020,ambitious_development,GWh,1.24
24,grid_existing,urban,2020,ambitious_development,GWh,0.0
24,grid_new,rural,2020,ambitious_development,GWh,0.0
24,grid_new,urban,2020,ambitious_development,GWh,0.0
24,sa_pv,rural,2020,ambitious_development,GWh,0.0
24,sa_pv,urban,2020,ambitious_development,GWh,0.0
24,mg_pv_hybrid,rural,2020,ambitious_development,GWh,0.0
24,mg_pv_hybrid,urban,2020,ambitious_development,GWh,0.0
24,mg_wind_hybrid,rural,2020,ambitious_development,GWh,0.0
24,mg_wind_hybrid,urban,2020,ambitious_development,GWh,0.0
24,mg_hydro,rural,2020,ambitious_development,GWh,0.0
24,mg_hydro,urban,2020,ambitious_development,GWh,0.0
24,unelectrified,rural,2020,ambitious_development,GWh,2.03
24,unelectrified,urban,2020,ambitious_development,GWh,0.0
1,grid_existing,rural,2030,ambitious_development,GWh,2.31
1,grid_existing,urban,2030,ambitious_development,GWh,16.48
1,grid_new,rural,2030,ambitious_development,GWh,52.85
1,grid_new,urban,2030,ambitious_development,GWh,0.0
1,sa_pv,rural,2030,ambitious_development,GWh,0.03
1,sa_pv,urban,2030,ambitious_development,GWh,0.0
1,mg_pv_hybrid,rural,2030,ambitious_development,GWh,9.01
1,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
1,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
1,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
1,mg_hydro,rural,2030,ambitious_development,GWh,0.0
1,mg_hydro,urban,2030,ambitious_development,GWh,0.0
1,unelectrified,rural,2030,ambitious_development,GWh,0.0
1,unelectrified,urban,2030,ambitious_development,GWh,0.0
2,grid_existing,rural,2030,ambitious_development,GWh,0.0
2,grid_existing,urban,2030,ambitious_development,GWh,892.74
2,grid_new,rural,2030,ambitious_development,GWh,467.34
2,grid_new,urban,2030,ambitious_development,GWh,0.0
2,sa_pv,rural,2030,ambitious_development,GWh,1.06
2,sa_pv,urban,2030,ambitious_development,GWh,0.0
2,mg_pv_hybrid,rural,2030,ambitious_development,GWh,323.72
2,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
2,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
2,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
2,mg_hydro,rural,2030,ambitious_development,GWh,0.64
2,mg_hydro,urban,2030,ambitious_development,GWh,0.0
2,unelectrified,rural,2030,ambitious_development,GWh,0.0
2,unelectrified,urban,2030,ambitious_development,GWh,0.0
3,grid_existing,rural,2030,ambitious_development,GWh,0.0
3,grid_existing,urban,2030,ambitious_development,GWh,54.15
3,grid_new,rural,2030,ambitious_development,GWh,15.09
3,grid_new,urban,2030,ambitious_development,GWh,0.0
3,sa_pv,rural,2030,ambitious_development,GWh,0.22
3,sa_pv,urban,2030,ambitious_development,GWh,0.0
3,mg_pv_hybrid,rural,2030,ambitious_development,GWh,108.45
3,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
3,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
3,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
3,mg_hydro,rural,2030,ambitious_development,GWh,0.13
3,mg_hydro,urban,2030,ambitious_development,GWh,0.0
3,unelectrified,rural,2030,ambitious_development,GWh,0.0
3,unelectrified,urban,2030,ambitious_development,GWh,0.0
4,grid_existing,rural,2030,ambitious_development,GWh,5.52
4,grid_existing,urban,2030,ambitious_development,GWh,285.74
4,grid_new,rural,2030,ambitious_development,GWh,498.26
4,grid_new,urban,2030,ambitious_development,GWh,0.0
4,sa_pv,rural,2030,ambitious_development,GWh,1.22
4,sa_pv,urban,2030,ambitious_development,GWh,0.0
4,mg_pv_hybrid,rural,2030,ambitious_development,GWh,625.25
4,mg_pv_hybrid,urban,2030,ambitious_development,GWh,11.16
4,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
4,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
4,mg_hydro,rural,2030,ambitious_development,GWh,1.9
4,mg_hydro,urban,2030,ambitious_development,GWh,0.0
4,unelectrified,rural,2030,ambitious_development,GWh,0.0
4,unelectrified,urban,2030,ambitious_development,GWh,0.0
5,grid_existing,rural,2030,ambitious_development,GWh,6.2
5,grid_existing,urban,2030,ambitious_development,GWh,3146.12
5,grid_new,rural,2030,ambitious_development,GWh,889.42
5,grid_new,urban,2030,ambitious_development,GWh,0.0
5,sa_pv,rural,2030,ambitious_development,GWh,0.58
5,sa_pv,urban,2030,ambitious_development,GWh,0.0
5,mg_pv_hybrid,rural,2030,ambitious_development,GWh,1061.44
5,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
5,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
5,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
5,mg_hydro,rural,2030,ambitious_development,GWh,1.11
5,mg_hydro,urban,2030,ambitious_development,GWh,0.0
5,unelectrified,rural,2030,ambitious_development,GWh,267.72
5,unelectrified,urban,2030,ambitious_development,GWh,0.0
6,grid_existing,rural,2030,ambitious_development,GWh,0.0
6,grid_existing,urban,2030,ambitious_development,GWh,42.26
6,grid_new,rural,2030,ambitious_development,GWh,183.62
6,grid_new,urban,2030,ambitious_development,GWh,65.55
6,sa_pv,rural,2030,ambitious_development,GWh,2.25
6,sa_pv,urban,2030,ambitious_development,GWh,0.0
6,mg_pv_hybrid,rural,2030,ambitious_development,GWh,115.81
6,mg_pv_hybrid,urban,2030,ambitious_development,GWh,7.76
6,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.01
6,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
6,mg_hydro,rural,2030,ambitious_development,GWh,0.0
6,mg_hydro,urban,2030,ambitious_development,GWh,0.0
6,unelectrified,rural,2030,ambitious_development,GWh,0.0
6,unelectrified,urban,2030,ambitious_development,GWh,0.0
7,grid_existing,rural,2030,ambitious_development,GWh,3.94
7,grid_existing,urban,2030,ambitious_development,GWh,640.71
7,grid_new,rural,2030,ambitious_development,GWh,620.02
7,grid_new,urban,2030,ambitious_development,GWh,10.96
7,sa_pv,rural,2030,ambitious_development,GWh,5.41
7,sa_pv,urban,2030,ambitious_development,GWh,0.0
7,mg_pv_hybrid,rural,2030,ambitious_development,GWh,520.07
7,mg_pv_hybrid,urban,2030,ambitious_development,GWh,6.71
7,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.08
7,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
7,mg_hydro,rural,2030,ambitious_development,GWh,2.68
7,mg_hydro,urban,2030,ambitious_development,GWh,0.0
7,unelectrified,rural,2030,ambitious_development,GWh,0.0
7,unelectrified,urban,2030,ambitious_development,GWh,0.0
8,grid_existing,rural,2030,ambitious_development,GWh,17.37
8,grid_existing,urban,2030,ambitious_development,GWh,1336.82
8,grid_new,rural,2030,ambitious_development,GWh,314.02
8,grid_new,urban,2030,ambitious_development,GWh,112.92
8,sa_pv,rural,2030,ambitious_development,GWh,2.54
8,sa_pv,urban,2030,ambitious_development,GWh,0.0
