SSP,RCP,year,iso3,variable,pop,share_acc,pop_no_acc,pop_acc,unit
SSP1,rcp26,2035,BFA,Improved sanitation services,30104005,0.772157594,6902320,23245036,people
SSP1,rcp26,2035,BFA,Improved water services,30104005,0.890385114,3343198,26804158,people
SSP1,rcp26,2035,BGD,Improved sanitation services,191052468,0.983725743,3542185,187943231,people
SSP1,rcp26,2035,BGD,Improved water services,191052468,0.998203374,776198,190709218,people
SSP1,rcp26,2035,BIH,Improved sanitation services,2927543,0.976763092,56110,2859516,people
SSP1,rcp26,2035,BIH,Improved water services,2844243,0.998485734,7591,2839936,people
SSP1,rcp26,2035,BLR,Improved sanitation services,8972703,0.994037413,64499,8919202,people
SSP1,rcp26,2035,BLR,Improved water services,8972703,0.998886646,20988,8962713,people
SSP1,rcp26,2035,BTN,Improved sanitation services,836664,0.864858043,115060,723596,people
SSP1,rcp26,2035,BTN,Improved water services,836664,0.987277887,12635,826020,people
SSP1,rcp26,2035,CAF,Improved sanitation services,7850225,0.411530727,4644483,3230609,people
SSP1,rcp26,2035,CAF,Improved water services,7850225,0.752236059,1969869,5905222,people
SSP1,rcp26,2035,CIV,Improved sanitation services,36375938,0.781035106,8073055,28410885,people
SSP1,rcp26,2035,CIV,Improved water services,36375938,0.924562476,2852113,33631827,people
SSP1,rcp26,2035,CMR,Improved sanitation services,37387429,0.827433187,6522683,30935600,people
SSP1,rcp26,2035,CMR,Improved water services,37387429,0.906683897,3559702,33898580,people
SSP1,rcp26,2035,COD,Improved sanitation services,143066926,0.525771769,68193024,75220551,people
SSP1,rcp26,2035,COD,Improved water services,143066926,0.786932112,30829617,112583958,people
SSP1,rcp26,2035,COG,Improved sanitation services,7757933,0.755340848,1919832,5859884,people
SSP1,rcp26,2035,COG,Improved water services,7757933,0.944195824,454708,7325008,people
SSP1,rcp26,2035,COL,Improved sanitation services,56019234,0.992828048,521553,55617467,people
SSP1,rcp26,2035,COL,Improved water services,56019234,0.981279858,1168474,54970546,people
SSP1,rcp26,2035,CRI,Improved sanitation services,5546151,0.989875106,62902,5489997,people
SSP1,rcp26,2035,CRI,Improved water services,5546151,0.999698411,8420,5544478,people
SSP1,rcp26,2035,DOM,Improved sanitation services,12535811,0.984863159,213879,12346058,people
SSP1,rcp26,2035,DOM,Improved water services,12535811,0.997202681,59193,12500744,people
SSP1,rcp26,2035,DZA,Improved sanitation services,53175874,0.989974606,653050,52642765,people
SSP1,rcp26,2035,DZA,Improved water services,53175874,0.998448442,202447,53093369,people
SSP1,rcp26,2035,EGY,Improved sanitation services,136282839,0.971465521,4109037,132394079,people
SSP1,rcp26,2035,EGY,Improved water services,136282839,1.00155068,8947,136494170,people
SSP1,rcp26,2035,ETH,Improved sanitation services,160567991,0.385916254,98967347,61965798,people
SSP1,rcp26,2035,ETH,Improved water services,160567991,0.801451996,32245607,128687537,people
SSP1,rcp26,2035,GAB,Improved sanitation services,3031357,0.812385078,576235,2462629,people
SSP1,rcp26,2035,GAB,Improved water services,3031357,0.983279149,58194,2980670,people
SSP1,rcp26,2035,GEO,Improved sanitation services,3297742,0.975086293,87760,3215583,people
SSP1,rcp26,2035,GEO,Improved water services,3297742,0.989270328,40984,3262358,people
SSP1,rcp26,2035,GHA,Improved sanitation services,42178111,0.884159889,4992520,37292194,people
SSP1,rcp26,2035,GHA,Improved water services,42178111,0.988663704,584747,41699967,people
SSP1,rcp26,2035,GIN,Improved sanitation services,17703307,0.759771021,4282119,13450460,people
SSP1,rcp26,2035,GIN,Improved water services,17703307,0.902302814,1758835,15973744,people
SSP1,rcp26,2035,GMB,Improved sanitation services,3495044,0.827537164,611691,2892279,people
SSP1,rcp26,2035,GMB,Improved water services,3495044,0.988599803,48770,3455200,people
SSP1,rcp26,2035,GTM,Improved sanitation services,21155587,0.893389333,2288727,18900176,people
SSP1,rcp26,2035,GTM,Improved water services,21155587,0.992627605,189283,20999620,people
SSP1,rcp26,2035,HND,Improved sanitation services,12306106,0.93453439,826635,11500479,people
SSP1,rcp26,2035,HND,Improved water services,12306106,0.992299248,115774,12211340,people
SSP1,rcp26,2035,HTI,Improved sanitation services,13317613,0.822291017,2417000,10950954,people
SSP1,rcp26,2035,HTI,Improved water services,13317613,0.932660358,947143,12420810,people
SSP1,rcp26,2035,IDN,Improved sanitation services,298828079,0.976604184,7460059,291836752,people
SSP1,rcp26,2035,IDN,Improved water services,298828079,0.986848215,4398855,294897956,people
SSP1,rcp26,2035,IND,Improved sanitation services,1545683996,0.900467657,157411221,1391838447,people
SSP1,rcp26,2035,IND,Improved water services,1545683996,0.98663088,24230106,1525019562,people
SSP1,rcp26,2035,IRQ,Improved sanitation services,57386933,1.000061189,128552,57390444,people
SSP1,rcp26,2035,IRQ,Improved water services,57386933,1.002301286,0,57518997,people
SSP1,rcp26,2035,JAM,Improved sanitation services,2842578,0.996825548,12829,2833554,people
SSP1,rcp26,2035,JAM,Improved water services,2842578,0.991722505,27335,2819049,people
SSP1,rcp26,2035,JOR,Improved sanitation services,14162241,1.001054268,5138,14177172,people
SSP1,rcp26,2035,JOR,Improved water services,14162241,1.000598781,11588,14170721,people
SSP1,rcp26,2035,KAZ,Improved sanitation services,21519883,1.000880193,14162,21538825,people
SSP1,rcp26,2035,KAZ,Improved water services,21419118,1.002674257,13655,21476398,people
SSP1,rcp26,2035,KEN,Improved sanitation services,68872924,0.762768813,16458249,52534118,people
SSP1,rcp26,2035,KEN,Improved water services,68872924,0.881831051,8258084,60734283,people
SSP1,rcp26,2035,KHM,Improved sanitation services,18911085,0.849695329,2885122,16068661,people
SSP1,rcp26,2035,KHM,Improved water services,18911085,0.898806347,1956380,16997403,people
SSP1,rcp26,2035,LAO,Improved sanitation services,8589667,0.922129137,682822,7920782,people
SSP1,rcp26,2035,LAO,Improved water services,8589667,0.95966475,360404,8243201,people
SSP1,rcp26,2035,LSO,Improved sanitation services,2582587,0.895858444,275517,2313632,people
SSP1,rcp26,2035,LSO,Improved water services,2582587,0.94852678,139497,2449653,people
SSP1,rcp26,2035,MDA,Improved sanitation services,2984783,0.899864876,305668,2685901,people
SSP1,rcp26,2035,MDA,Improved water services,2984783,0.932646848,207820,2783748,people
SSP1,rcp26,2035,MEX,Improved sanitation services,139391324,0.996460847,742443,138897997,people
SSP1,rcp26,2035,MEX,Improved water services,139391324,0.998992957,389489,139250951,people
SSP1,rcp26,2035,MKD,Improved sanitation services,2082834,0.989958332,23979,2061919,people
SSP1,rcp26,2035,MKD,Improved water services,2082834,0.997703309,7847,2078050,people
SSP1,rcp26,2035,MLI,Improved sanitation services,31948828,0.822629667,5739866,26282054,people
SSP1,rcp26,2035,MLI,Improved water services,31948828,0.89844508,3317653,28704267,people
SSP1,rcp26,2035,MNG,Improved sanitation services,3967610,0.969970298,125260,3848464,people
SSP1,rcp26,2035,MNG,Improved water services,3967610,0.954821363,185365,3788359,people
SSP1,rcp26,2035,MOZ,Improved sanitation services,44051007,0.754072816,10936587,33217667,people
SSP1,rcp26,2035,MOZ,Improved water services,44051007,0.912303126,3966383,40187871,people
SSP1,rcp26,2035,MRT,Improved sanitation services,6177467,0.72138559,1735158,4456336,people
SSP1,rcp26,2035,MRT,Improved water services,6177467,0.935164791,414544,5776950,people
SSP1,rcp26,2035,MWI,Improved sanitation services,27761997,0.529410025,13137535,14697480,people
SSP1,rcp26,2035,MWI,Improved water services,27761997,0.92938212,2033511,25801504,people
SSP1,rcp26,2035,NAM,Improved sanitation services,3139673,0.749825444,795908,2354207,people
SSP1,rcp26,2035,NAM,Improved water services,3139673,0.951024104,164210,2985905,people
SSP1,rcp26,2035,NER,Improved sanitation services,39586221,0.447577703,21928853,17717910,people
SSP1,rcp26,2035,NER,Improved water services,39586221,0.79971309,7989144,31657619,people
SSP1,rcp26,2035,NGA,Improved sanitation services,291208312,0.760991947,70089767,221607180,people
SSP1,rcp26,2035,NGA,Improved water services,291208312,0.897756739,30262723,261434224,people
SSP1,rcp26,2035,NIC,Improved sanitation services,7730994,0.863017203,1071332,6671981,people
SSP1,rcp26,2035,NIC,Improved water services,7730994,0.917523808,649941,7093371,people
SSP1,rcp26,2035,NPL,Improved sanitation services,33801107,0.998595439,124506,33753631,people
SSP1,rcp26,2035,NPL,Improved water services,33801107,0.992881701,317637,33560501,people
SSP1,rcp26,2035,PAK,Improved sanitation services,299123712,0.940433403,18490865,281305930,people
SSP1,rcp26,2035,PAK,Improved water services,299123712,0.986632258,4671692,295125103,people
SSP1,rcp26,2035,PAN,Improved sanitation services,5072428,0.970865281,158984,4924644,people
SSP1,rcp26,2035,PAN,Improved water services,5072428,0.997252641,25136,5058492,people
SSP1,rcp26,2035,PER,Improved sanitation services,37494792,0.942674746,2213470,35345394,people
SSP1,rcp26,2035,PER,Improved water services,37494792,0.975376349,987331,36571533,people
SSP1,rcp26,2035,PHL,Improved sanitation services,136615807,0.987119372,1967839,134856110,people
SSP1,rcp26,2035,PHL,Improved water services,136615807,0.995395757,837154,135986795,people
SSP1,rcp26,2035,PRY,Improved sanitation services,7802184,0.9590422,334437,7482624,people
SSP1,rcp26,2035,PRY,Improved water services,7802184,0.994973203,54097,7762964,people
SSP1,rcp26,2035,RWA,Improved sanitation services,18001384,0.950926973,907181,17118002,people
SSP1,rcp26,2035,RWA,Improved water services,18001384,0.91356409,1579765,16445418,people
SSP1,rcp26,2035,SDN,Improved sanitation services,60294173,0.590588937,24824782,35609072,people
SSP1,rcp26,2035,SDN,Improved water services,62727883,0.911564785,5692672,57180529,people
SSP1,rcp26,2035,SEN,Improved sanitation services,22834994,0.933649122,1551203,21319872,people
SSP1,rcp26,2035,SEN,Improved water services,22834994,0.967733029,772897,22098178,people
SSP1,rcp26,2035,SLV,Improved sanitation services,6405530,0.991687619,68513,6352285,people
SSP1,rcp26,2035,SLV,Improved water services,6405530,0.990251115,77715,6343083,people
SSP1,rcp26,2035,SUR,Improved sanitation services,686337,0.987311405,10477,677628,people
SSP1,rcp26,2035,SUR,Improved water services,686337,0.997460501,3511,684594,people
SSP1,rcp26,2035,SWZ,Improved sanitation services,1344625,0.94609415,75392,1272142,people
SSP1,rcp26,2035,SWZ,Improved water services,1344625,0.927549198,100328,1247206,people
SSP1,rcp26,2035,TCD,Improved sanitation services,25060526,0.357604785,16141877,8961764,people
SSP1,rcp26,2035,TCD,Improved water services,25060526,0.760623413,6042018,19061623,people
SSP1,rcp26,2035,TGO,Improved sanitation services,11382712,0.726619924,3125137,8270905,people
SSP1,rcp26,2035,TGO,Improved water services,11382712,0.909789675,1040168,10355874,people
SSP1,rcp26,2035,THA,Improved sanitation services,71742175,0.999329711,121623,71694087,people
SSP1,rcp26,2035,THA,Improved water services,71742175,1.000950866,5318,71810392,people
SSP1,rcp26,2035,TKM,Improved sanitation services,7313836,0.996942076,38990,7291471,people
SSP1,rcp26,2035,TKM,Improved water services,7313836,1.002273059,0,7330461,people
SSP1,rcp26,2035,TUN,Improved sanitation services,13420034,0.999164086,30552,13408816,people
SSP1,rcp26,2035,TUN,Improved water services,13420034,0.989722711,157256,13282112,people
SSP1,rcp26,2035,TUR,Improved sanitation services,93334672,0.99065149,1052427,92462132,people
SSP1,rcp26,2035,TUR,Improved water services,93334672,0.99805052,361841,93152718,people
SSP1,rcp26,2035,TZA,Improved sanitation services,91544819,0.835829219,15173100,76515835,people
SSP1,rcp26,2035,TZA,Improved water services,91544819,0.827371481,15947362,75741572,people
SSP1,rcp26,2035,UGA,Improved sanitation services,67358111,0.711263218,19613636,47909347,people
SSP1,rcp26,2035,UGA,Improved water services,67358111,0.876288351,8497855,59025128,people
SSP1,rcp26,2035,UKR,Improved sanitation services,32784981,0.997288537,130294,32696086,people
SSP1,rcp26,2035,UKR,Improved water services,32784981,0.999625406,53680,32772700,people
SSP1,rcp26,2035,URY,Improved sanitation services,3345262,0.991773887,32555,3317743,people
SSP1,rcp26,2035,URY,Improved water services,3345262,0.999446245,6889,3343410,people
SSP1,rcp26,2035,VNM,Improved sanitation services,105342426,0.955259407,4956670,100629343,people
SSP1,rcp26,2035,VNM,Improved water services,105342426,0.97771299,2591355,102994658,people
SSP1,rcp26,2035,YEM,Improved sanitation services,36923232,0.801310417,7422705,29586970,people
SSP1,rcp26,2035,YEM,Improved water services,36923232,0.956960692,1675594,35334082,people
SSP1,rcp26,2035,ZAF,Improved sanitation services,66756008,0.94863556,3728434,63327123,people
SSP1,rcp26,2035,ZAF,Improved water services,66756008,0.995023572,631756,66423802,people
SSP1,rcp26,2035,ZMB,Improved sanitation services,27196564,0.774414717,6225361,21061419,people
SSP1,rcp26,2035,ZMB,Improved water services,27196564,0.879183591,3376008,23910773,people
SSP1,rcp26,2035,ZWE,Improved sanitation services,20213698,0.881507626,2445974,17818529,people
SSP1,rcp26,2035,ZWE,Improved water services,20213698,0.906776607,1935194,18329308,people
SSP1,rcp26,2040,ARM,Improved sanitation services,2582858,0.95610942,116719,2469495,people
SSP1,rcp26,2040,ARM,Improved water services,2582858,1.001267088,83,2586131,people
SSP1,rcp26,2040,AZE,Improved sanitation services,11091320,0.898362044,1169935,9964021,people
SSP1,rcp26,2040,AZE,Improved water services,11153980,0.943991165,644689,10529259,people
SSP1,rcp26,2040,BDI,Improved sanitation services,18292494,0.770256731,4225690,14089917,people
SSP1,rcp26,2040,BDI,Improved water services,18292494,0.950603534,926697,17388909,people
SSP1,rcp26,2040,BEN,Improved sanitation services,19521761,0.698505316,5917387,13636054,people
SSP1,rcp26,2040,BEN,Improved water services,19521761,0.862676958,2712468,16840973,people
SSP1,rcp26,2040,BFA,Improved sanitation services,32399951,0.812221838,6129832,26315948,people
SSP1,rcp26,2040,BFA,Improved water services,32399951,0.908416463,3013131,29432649,people
SSP1,rcp26,2040,BGD,Improved sanitation services,193896190,0.988703949,2625718,191705929,people
SSP1,rcp26,2040,BGD,Improved water services,193896190,0.998733617,681003,193650643,people
SSP1,rcp26,2040,BIH,Improved sanitation services,2803178,0.976652574,49137,2737731,people
SSP1,rcp26,2040,BIH,Improved water services,2719878,0.998413604,7434,2715563,people
SSP1,rcp26,2040,BLR,Improved sanitation services,8839386,0.994484386,59492,8790631,people
SSP1,rcp26,2040,BLR,Improved water services,8839386,0.999058448,19060,8831063,people
SSP1,rcp26,2040,BTN,Improved sanitation services,844965,0.881840381,101838,745124,people
SSP1,rcp26,2040,BTN,Improved water services,844965,0.989452982,10909,836053,people
SSP1,rcp26,2040,CAF,Improved sanitation services,8610904,0.468172123,4606146,4031385,people
SSP1,rcp26,2040,CAF,Improved water services,8610904,0.787297508,1858188,6779343,people
SSP1,rcp26,2040,CIV,Improved sanitation services,38629322,0.809642529,7460789,31275942,people
SSP1,rcp26,2040,CIV,Improved water services,38629322,0.935946369,2581758,36154974,people
SSP1,rcp26,2040,CMR,Improved sanitation services,40201436,0.854211529,5933216,34340530,people
SSP1,rcp26,2040,CMR,Improved water services,40201436,0.923034423,3166437,37107309,people
SSP1,rcp26,2040,COD,Improved sanitation services,157203436,0.580526737,66316077,91260798,people
SSP1,rcp26,2040,COD,Improved water services,157203436,0.819014273,28825017,128751858,people
SSP1,rcp26,2040,COG,Improved sanitation services,8326859,0.785832716,1805694,6543518,people
SSP1,rcp26,2040,COG,Improved water services,8326859,0.954555921,400760,7948453,people
SSP1,rcp26,2040,COL,Improved sanitation services,56608783,0.995327454,383406,56344276,people
SSP1,rcp26,2040,COL,Improved water services,56608783,0.984789287,979959,55747723,people
SSP1,rcp26,2040,CRI,Improved sanitation services,5611293,0.990271203,60878,5556702,people
SSP1,rcp26,2040,CRI,Improved water services,5611293,0.999952147,6555,5611024,people
SSP1,rcp26,2040,DOM,Improved sanitation services,12753186,0.985815174,205521,12572284,people
SSP1,rcp26,2040,DOM,Improved water services,12753186,0.998456873,44299,12733506,people
SSP1,rcp26,2040,DZA,Improved sanitation services,55052170,0.991933321,568049,54608082,people
SSP1,rcp26,2040,DZA,Improved water services,55052170,0.998902571,184377,54991754,people
SSP1,rcp26,2040,EGY,Improved sanitation services,143697172,0.974782591,3852777,140073502,people
