"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff"
"1425","PHL","rcp60","ssp2",2070,7512.37,6346.72,NA
"1426","PHL","rcp60","ssp2",2080,9789.24,7780.51,NA
"1427","PHL","rcp60","ssp2",2090,12479.66,9241.38,NA
"1428","PHL","rcp60","ssp2",2100,15633.29,10681.2,NA
"1429","PNG","rcp60","ssp2",2025,1506.66,1495.45,NA
"1430","PNG","rcp60","ssp2",2030,1824.64,1800.92,NA
"1431","PNG","rcp60","ssp2",2035,2214.88,2170.43,NA
"1432","PNG","rcp60","ssp2",2040,2699.46,2622.21,NA
"1433","PNG","rcp60","ssp2",2045,3294.29,3167.11,NA
"1434","PNG","rcp60","ssp2",2050,4010.05,3809.48,NA
"1435","PNG","rcp60","ssp2",2055,4853.89,4549.03,NA
"1436","PNG","rcp60","ssp2",2060,5828.84,5380.41,NA
"1437","PNG","rcp60","ssp2",2070,8215.69,7320.49,NA
"1438","PNG","rcp60","ssp2",2080,11254.61,9616.07,NA
"1439","PNG","rcp60","ssp2",2090,14970.69,12183.92,NA
"1440","PNG","rcp60","ssp2",2100,19438.08,14963.53,NA
"1441","POL","rcp60","ssp2",2025,12416.54,12506.78,NA
"1442","POL","rcp60","ssp2",2030,13854.77,14031,NA
"1443","POL","rcp60","ssp2",2035,15314.62,15616.29,NA
"1444","POL","rcp60","ssp2",2040,16690.86,17161.97,NA
"1445","POL","rcp60","ssp2",2045,17941.3,18628.97,NA
"1446","POL","rcp60","ssp2",2050,19151.62,20109.59,NA
"1447","POL","rcp60","ssp2",2055,20453.68,21748.77,NA
"1448","POL","rcp60","ssp2",2060,21958.54,23675.78,NA
"1449","POL","rcp60","ssp2",2070,25493.82,28362.56,NA
"1450","POL","rcp60","ssp2",2080,29149.93,33638.89,NA
"1451","POL","rcp60","ssp2",2090,32936.24,39605.34,NA
"1452","POL","rcp60","ssp2",2100,37292.74,46961.78,NA
"1453","PRI","rcp60","ssp2",2025,29178,28850.05,NA
"1454","PRI","rcp60","ssp2",2030,32151.12,31520.24,NA
"1455","PRI","rcp60","ssp2",2035,35309.55,34241.2,NA
"1456","PRI","rcp60","ssp2",2040,38590.99,36928.34,NA
"1457","PRI","rcp60","ssp2",2045,41984.66,39548.51,NA
"1458","PRI","rcp60","ssp2",2050,45482.62,42072.04,NA
"1459","PRI","rcp60","ssp2",2055,48982.24,44384.36,NA
"1460","PRI","rcp60","ssp2",2060,52518.19,46502.41,NA
"1461","PRI","rcp60","ssp2",2070,59974.18,50334.47,NA
"1462","PRI","rcp60","ssp2",2080,68062.1,53608.43,NA
"1463","PRI","rcp60","ssp2",2090,77089.09,56415.21,NA
"1464","PRI","rcp60","ssp2",2100,87589.65,58956.23,NA
"1465","PRT","rcp60","ssp2",2025,22568.58,22514.36,NA
"1466","PRT","rcp60","ssp2",2030,24402.24,24299.27,NA
"1467","PRT","rcp60","ssp2",2035,26307.06,26134.61,NA
"1468","PRT","rcp60","ssp2",2040,28357.21,28089.67,NA
"1469","PRT","rcp60","ssp2",2045,30673.26,30277.95,NA
"1470","PRT","rcp60","ssp2",2050,33361.13,32799.16,NA
"1471","PRT","rcp60","ssp2",2055,36437.15,35657.85,NA
"1472","PRT","rcp60","ssp2",2060,39838.66,38781.84,NA
"1473","PRT","rcp60","ssp2",2070,47328.13,45508.26,NA
"1474","PRT","rcp60","ssp2",2080,55731.29,52807.55,NA
"1475","PRT","rcp60","ssp2",2090,65039.35,60575,NA
"1476","PRT","rcp60","ssp2",2100,75350.03,68798.85,NA
"1477","PRY","rcp60","ssp2",2025,2575.08,2549.94,NA
"1478","PRY","rcp60","ssp2",2030,3116.18,3063.08,NA
"1479","PRY","rcp60","ssp2",2035,3752.93,3654.29,NA
"1480","PRY","rcp60","ssp2",2040,4494.07,4325.71,NA
"1481","PRY","rcp60","ssp2",2045,5339.24,5069.45,NA
"1482","PRY","rcp60","ssp2",2050,6293.33,5881.62,NA
"1483","PRY","rcp60","ssp2",2055,7365.16,6760.73,NA
"1484","PRY","rcp60","ssp2",2060,8558.81,7699.29,NA
"1485","PRY","rcp60","ssp2",2070,11310.22,9708.12,NA
"1486","PRY","rcp60","ssp2",2080,14541.82,11805.42,NA
"1487","PRY","rcp60","ssp2",2090,18271.11,13903.22,NA
"1488","PRY","rcp60","ssp2",2100,22585.28,15965.03,NA
"1489","QAT","rcp60","ssp2",2025,91554.81,89771.9,NA
"1490","QAT","rcp60","ssp2",2030,93028.32,89857.64,NA
"1491","QAT","rcp60","ssp2",2035,92926,88044.04,NA
"1492","QAT","rcp60","ssp2",2040,92853.52,85929.13,NA
"1493","QAT","rcp60","ssp2",2045,93502.45,84160.9,NA
"1494","QAT","rcp60","ssp2",2050,95389.24,83159.17,NA
"1495","QAT","rcp60","ssp2",2055,98794.37,83071.49,NA
"1496","QAT","rcp60","ssp2",2060,103263.51,83395.56,NA
"1497","QAT","rcp60","ssp2",2070,113235.28,83270.01,NA
"1498","QAT","rcp60","ssp2",2080,122629.51,80683.7,NA
"1499","QAT","rcp60","ssp2",2090,129962.6,75160.09,NA
"1500","QAT","rcp60","ssp2",2100,135511.83,67657.31,NA
"1501","ROU","rcp60","ssp2",2025,7503.48,7545.31,NA
"1502","ROU","rcp60","ssp2",2030,8563.18,8646.3,NA
"1503","ROU","rcp60","ssp2",2035,9603.86,9747.55,NA
"1504","ROU","rcp60","ssp2",2040,10644.97,10871.98,NA
"1505","ROU","rcp60","ssp2",2045,11721.36,12058.95,NA
"1506","ROU","rcp60","ssp2",2050,12852.13,13332.22,NA
"1507","ROU","rcp60","ssp2",2055,14132.97,14796.34,NA
"1508","ROU","rcp60","ssp2",2060,15581.78,16477.39,NA
"1509","ROU","rcp60","ssp2",2070,18790.23,20334.27,NA
"1510","ROU","rcp60","ssp2",2080,22284.11,24760.33,NA
"1511","ROU","rcp60","ssp2",2090,26061.02,29823.04,NA
"1512","ROU","rcp60","ssp2",2100,30162.74,35645.43,NA
"1513","RUS","rcp60","ssp2",2025,8977.6,9119.8,NA
"1514","RUS","rcp60","ssp2",2030,10323.45,10611.14,NA
"1515","RUS","rcp60","ssp2",2035,11570.53,12073.12,NA
"1516","RUS","rcp60","ssp2",2040,12634.58,13426.87,NA
"1517","RUS","rcp60","ssp2",2045,13509.38,14669.23,NA
"1518","RUS","rcp60","ssp2",2050,14339.92,15959.52,NA
"1519","RUS","rcp60","ssp2",2055,15336.91,17548.16,NA
"1520","RUS","rcp60","ssp2",2060,16498.45,19467.84,NA
"1521","RUS","rcp60","ssp2",2070,18888.89,23916.28,NA
"1522","RUS","rcp60","ssp2",2080,21145.23,29072.39,NA
"1523","RUS","rcp60","ssp2",2090,23586.28,35635.1,NA
"1524","RUS","rcp60","ssp2",2100,26226.76,44058.74,NA
"1525","RWA","rcp60","ssp2",2025,550.97,546.07,NA
"1526","RWA","rcp60","ssp2",2030,685.37,674.69,NA
"1527","RWA","rcp60","ssp2",2035,845.35,824.98,NA
"1528","RWA","rcp60","ssp2",2040,1038.62,1002.87,NA
"1529","RWA","rcp60","ssp2",2045,1272.74,1213.62,NA
"1530","RWA","rcp60","ssp2",2050,1559.92,1466.01,NA
"1531","RWA","rcp60","ssp2",2055,1914.2,1769.51,NA
"1532","RWA","rcp60","ssp2",2060,2341.32,2124.72,NA
"1533","RWA","rcp60","ssp2",2070,3418.12,2970.54,NA
"1534","RWA","rcp60","ssp2",2080,4820.04,3978.91,NA
"1535","RWA","rcp60","ssp2",2090,6627.55,5153.4,NA
"1536","RWA","rcp60","ssp2",2100,8905.65,6467.41,NA
"1537","SAU","rcp60","ssp2",2025,18861.3,18496.82,NA
"1538","SAU","rcp60","ssp2",2030,20435.79,19747.4,NA
"1539","SAU","rcp60","ssp2",2035,21793.51,20663.87,NA
"1540","SAU","rcp60","ssp2",2040,23070.3,21373.33,NA
"1541","SAU","rcp60","ssp2",2045,24209.92,21821.71,NA
"1542","SAU","rcp60","ssp2",2050,25307.36,22098.31,NA
"1543","SAU","rcp60","ssp2",2055,26522,22340.14,NA
"1544","SAU","rcp60","ssp2",2060,27928.47,22597.91,NA
"1545","SAU","rcp60","ssp2",2070,31277.91,23056.4,NA
"1546","SAU","rcp60","ssp2",2080,35535.54,23456.55,NA
"1547","SAU","rcp60","ssp2",2090,40771.14,23677.15,NA
"1548","SAU","rcp60","ssp2",2100,46808.12,23490.71,NA
"1549","SDN","rcp60","ssp2",2025,1519.85,1488.22,NA
"1550","SDN","rcp60","ssp2",2030,1827.35,1761.17,NA
"1551","SDN","rcp60","ssp2",2035,2200.15,2077.84,NA
"1552","SDN","rcp60","ssp2",2040,2654.5,2445.6,NA
"1553","SDN","rcp60","ssp2",2045,3203.85,2866.61,NA
"1554","SDN","rcp60","ssp2",2050,3866.48,3344.61,NA
"1555","SDN","rcp60","ssp2",2055,4668.22,3886.4,NA
"1556","SDN","rcp60","ssp2",2060,5633.07,4492.91,NA
"1557","SDN","rcp60","ssp2",2070,8112.05,5856.89,NA
"1558","SDN","rcp60","ssp2",2080,11412.01,7319.86,NA
"1559","SDN","rcp60","ssp2",2090,15627.45,8736.99,NA
"1560","SDN","rcp60","ssp2",2100,20801.78,9944.51,NA
"1561","SEN","rcp60","ssp2",2025,1252.2,1234.3,NA
"1562","SEN","rcp60","ssp2",2030,1516.53,1478.79,NA
"1563","SEN","rcp60","ssp2",2035,1847.15,1776.48,NA
"1564","SEN","rcp60","ssp2",2040,2268.68,2145.5,NA
"1565","SEN","rcp60","ssp2",2045,2802.39,2598.19,NA
"1566","SEN","rcp60","ssp2",2050,3471.68,3145.94,NA
"1567","SEN","rcp60","ssp2",2055,4297.07,3794.23,NA
"1568","SEN","rcp60","ssp2",2060,5290.73,4537.96,NA
"1569","SEN","rcp60","ssp2",2070,7829.42,6277.29,NA
"1570","SEN","rcp60","ssp2",2080,11186.43,8277.73,NA
"1571","SEN","rcp60","ssp2",2090,15472.12,10431.92,NA
"1572","SEN","rcp60","ssp2",2100,20792.81,12608.96,NA
"1573","SLB","rcp60","ssp2",2025,1521.99,1504.7,NA
"1574","SLB","rcp60","ssp2",2030,1827.37,1791.16,NA
"1575","SLB","rcp60","ssp2",2035,2186.3,2119.56,NA
"1576","SLB","rcp60","ssp2",2040,2618.74,2505.03,NA
"1577","SLB","rcp60","ssp2",2045,3141.41,2957.88,NA
"1578","SLB","rcp60","ssp2",2050,3763.78,3479.87,NA
"1579","SLB","rcp60","ssp2",2055,4497.73,4073.39,NA
"1580","SLB","rcp60","ssp2",2060,5347.47,4732.23,NA
"1581","SLB","rcp60","ssp2",2070,7417.48,6220.91,NA
"1582","SLB","rcp60","ssp2",2080,10097.34,7946.16,NA
"1583","SLB","rcp60","ssp2",2090,13470.93,9847.53,NA
"1584","SLB","rcp60","ssp2",2100,17570.69,11810.69,NA
"1585","SLE","rcp60","ssp2",2025,618.53,610,NA
"1586","SLE","rcp60","ssp2",2030,772.86,754.29,NA
"1587","SLE","rcp60","ssp2",2035,971.16,935.29,NA
"1588","SLE","rcp60","ssp2",2040,1227.67,1163.29,NA
"1589","SLE","rcp60","ssp2",2045,1556.91,1447.26,NA
"1590","SLE","rcp60","ssp2",2050,1974.64,1795.42,NA
"1591","SLE","rcp60","ssp2",2055,2496.83,2213.96,NA
"1592","SLE","rcp60","ssp2",2060,3138.42,2705.75,NA
"1593","SLE","rcp60","ssp2",2070,4832.72,3903.2,NA
"1594","SLE","rcp60","ssp2",2080,7173.83,5361.8,NA
"1595","SLE","rcp60","ssp2",2090,10271.11,7015.94,NA
"1596","SLE","rcp60","ssp2",2100,14234.53,8773.09,NA
"1597","SLV","rcp60","ssp2",2025,3940.82,3895.15,NA
"1598","SLV","rcp60","ssp2",2030,4479.16,4388.61,NA
"1599","SLV","rcp60","ssp2",2035,5111.87,4952.64,NA
"1600","SLV","rcp60","ssp2",2040,5858.36,5598.75,NA
"1601","SLV","rcp60","ssp2",2045,6719.29,6318.57,NA
"1602","SLV","rcp60","ssp2",2050,7693.78,7101.14,NA
"1603","SLV","rcp60","ssp2",2055,8778.08,7932.03,NA
"1604","SLV","rcp60","ssp2",2060,9985.1,8810.75,NA
"1605","SLV","rcp60","ssp2",2070,12885.14,10756.14,NA
"1606","SLV","rcp60","ssp2",2080,16400.79,12819.5,NA
"1607","SLV","rcp60","ssp2",2090,20535.85,14873.75,NA
"1608","SLV","rcp60","ssp2",2100,25355.95,16836.74,NA
"1609","SRB","rcp60","ssp2",2025,4761.43,4781.99,NA
"1610","SRB","rcp60","ssp2",2030,5312.32,5352.1,NA
"1611","SRB","rcp60","ssp2",2035,5857.41,5924.83,NA
"1612","SRB","rcp60","ssp2",2040,6413.85,6518.98,NA
"1613","SRB","rcp60","ssp2",2045,6993.67,7148.45,NA
"1614","SRB","rcp60","ssp2",2050,7623.67,7842.46,NA
"1615","SRB","rcp60","ssp2",2055,8325.86,8625.82,NA
"1616","SRB","rcp60","ssp2",2060,9098.01,9499.83,NA
"1617","SRB","rcp60","ssp2",2070,10783.66,11461.15,NA
"1618","SRB","rcp60","ssp2",2080,12692.19,13765.91,NA
"1619","SRB","rcp60","ssp2",2090,14781.83,16401.62,NA
"1620","SRB","rcp60","ssp2",2100,17101.92,19458.9,NA
"1621","STP","rcp60","ssp2",2025,3298.98,3260.8,NA
"1622","STP","rcp60","ssp2",2030,4233.61,4147.14,NA
"1623","STP","rcp60","ssp2",2035,5237.06,5070.95,NA
"1624","STP","rcp60","ssp2",2040,6329.93,6042.72,NA
"1625","STP","rcp60","ssp2",2045,7513.45,7052.87,NA
"1626","STP","rcp60","ssp2",2050,8787.36,8089.65,NA
"1627","STP","rcp60","ssp2",2055,10144.98,9135.1,NA
"1628","STP","rcp60","ssp2",2060,11608.37,10196.93,NA
"1629","STP","rcp60","ssp2",2070,14747.64,12228.94,NA
"1630","STP","rcp60","ssp2",2080,18442.43,14282.28,NA
"1631","STP","rcp60","ssp2",2090,22719.93,16255.53,NA
"1632","STP","rcp60","ssp2",2100,27516.76,17990.97,NA
"1633","SUR","rcp60","ssp2",2025,6258.18,6151.69,NA
"1634","SUR","rcp60","ssp2",2030,7346.04,7127.92,NA
"1635","SUR","rcp60","ssp2",2035,8531.04,8141.04,NA
"1636","SUR","rcp60","ssp2",2040,9839.89,9200.99,NA
"1637","SUR","rcp60","ssp2",2045,11265.3,10283.47,NA
"1638","SUR","rcp60","ssp2",2050,12787.98,11353.33,NA
"1639","SUR","rcp60","ssp2",2055,14436.55,12418.76,NA
"1640","SUR","rcp60","ssp2",2060,16181.53,13436.35,NA
"1641","SUR","rcp60","ssp2",2070,20023.65,15315.17,NA
"1642","SUR","rcp60","ssp2",2080,24410.36,16934.77,NA
"1643","SUR","rcp60","ssp2",2090,29216.45,18100.34,NA
"1644","SUR","rcp60","ssp2",2100,34593.19,18840.53,NA
"1645","SVK","rcp60","ssp2",2025,17421.63,17568.15,NA
"1646","SVK","rcp60","ssp2",2030,19572.9,19860.66,NA
"1647","SVK","rcp60","ssp2",2035,21829.37,22325.91,NA
"1648","SVK","rcp60","ssp2",2040,24048.47,24831.79,NA
"1649","SVK","rcp60","ssp2",2045,26181.53,27337.37,NA
"1650","SVK","rcp60","ssp2",2050,28295.08,29917.99,NA
"1651","SVK","rcp60","ssp2",2055,30547.36,32761.56,NA
"1652","SVK","rcp60","ssp2",2060,33093.07,36053.24,NA
"1653","SVK","rcp60","ssp2",2070,38902.12,43908.09,NA
"1654","SVK","rcp60","ssp2",2080,44869.73,52789.66,NA
"1655","SVK","rcp60","ssp2",2090,50988.62,62866.84,NA
"1656","SVK","rcp60","ssp2",2100,57890.5,75130.2,NA
"1657","SVN","rcp60","ssp2",2025,22861.68,23009.6,NA
"1658","SVN","rcp60","ssp2",2030,24950.48,25231.55,NA
"1659","SVN","rcp60","ssp2",2035,27201.25,27674.52,NA
"1660","SVN","rcp60","ssp2",2040,29489.27,30222.27,NA
"1661","SVN","rcp60","ssp2",2045,31782.09,32851.11,NA
"1662","SVN","rcp60","ssp2",2050,34143.99,35638.58,NA
"1663","SVN","rcp60","ssp2",2055,36693.71,38718.34,NA
"1664","SVN","rcp60","ssp2",2060,39476.22,42162.61,NA
"1665","SVN","rcp60","ssp2",2070,45400.6,49857.05,NA
"1666","SVN","rcp60","ssp2",2080,51460.61,58371.57,NA
"1667","SVN","rcp60","ssp2",2090,58111.01,68354.89,NA
"1668","SVN","rcp60","ssp2",2100,65622.15,80388.31,NA
"1669","SWE","rcp60","ssp2",2025,50619.15,51211.19,NA
"1670","SWE","rcp60","ssp2",2030,53901.78,55006.58,NA
"1671","SWE","rcp60","ssp2",2035,57449.45,59275.71,NA
"1672","SWE","rcp60","ssp2",2040,61224.57,64018.02,NA
"1673","SWE","rcp60","ssp2",2045,64971.84,69005.38,NA
"1674","SWE","rcp60","ssp2",2050,68491.82,74062.03,NA
"1675","SWE","rcp60","ssp2",2055,72070.44,79524.12,NA
"1676","SWE","rcp60","ssp2",2060,76316.89,86120.74,NA
"1677","SWE","rcp60","ssp2",2070,86122.48,102268.25,NA
"1678","SWE","rcp60","ssp2",2080,96293.88,121352.29,NA
"1679","SWE","rcp60","ssp2",2090,107387.94,144846.22,NA
"1680","SWE","rcp60","ssp2",2100,120720.78,175700.26,NA
"1681","SWZ","rcp60","ssp2",2025,2812.34,2788.38,NA
"1682","SWZ","rcp60","ssp2",2030,3278.47,3229.87,NA
"1683","SWZ","rcp60","ssp2",2035,3881.84,3793.24,NA
"1684","SWZ","rcp60","ssp2",2040,4635.54,4484.87,NA
"1685","SWZ","rcp60","ssp2",2045,5540.71,5297.85,NA
"1686","SWZ","rcp60","ssp2",2050,6596.59,6222.09,NA
"1687","SWZ","rcp60","ssp2",2055,7815.32,7258.28,NA
"1688","SWZ","rcp60","ssp2",2060,9224.45,8419.38,NA
"1689","SWZ","rcp60","ssp2",2070,12665.56,11102.91,NA
"1690","SWZ","rcp60","ssp2",2080,16938.12,14154.31,NA
"1691","SWZ","rcp60","ssp2",2090,22054.15,17430.6,NA
"1692","SWZ","rcp60","ssp2",2100,28174.48,20886.33,NA
"1693","SYR","rcp60","ssp2",2025,2974.63,2953.91,NA
"1694","SYR","rcp60","ssp2",2030,3604.74,3560.59,NA
"1695","SYR","rcp60","ssp2",2035,4321.15,4239.05,NA
"1696","SYR","rcp60","ssp2",2040,5143.78,5003.63,NA
"1697","SYR","rcp60","ssp2",2045,6077.04,5852.72,NA
"1698","SYR","rcp60","ssp2",2050,7108.51,6766.68,NA
"1699","SYR","rcp60","ssp2",2055,8224.8,7725.83,NA
"1700","SYR","rcp60","ssp2",2060,9425.04,8721.79,NA
"1701","SYR","rcp60","ssp2",2070,12121.92,10831.49,NA
"1702","SYR","rcp60","ssp2",2080,15371.6,13172.32,NA
"1703","SYR","rcp60","ssp2",2090,19124.43,15606.37,NA
"1704","SYR","rcp60","ssp2",2100,23471.68,18101.82,NA
"1705","TCD","rcp60","ssp2",2025,818.86,802.46,NA
"1706","TCD","rcp60","ssp2",2030,999.62,964.98,NA
"1707","TCD","rcp60","ssp2",2035,1245.09,1179.1,NA
"1708","TCD","rcp60","ssp2",2040,1571.5,1453.87,NA
"1709","TCD","rcp60","ssp2",2045,1994.17,1794.76,NA
"1710","TCD","rcp60","ssp2",2050,2531.34,2206.92,NA
"1711","TCD","rcp60","ssp2",2055,3203.78,2694.18,NA
"1712","TCD","rcp60","ssp2",2060,4035.65,3259.34,NA
"1713","TCD","rcp60","ssp2",2070,6260.74,4602.81,NA
"1714","TCD","rcp60","ssp2",2080,9339.43,6139.56,NA
"1715","TCD","rcp60","ssp2",2090,13381.64,7724.09,NA
"1716","TCD","rcp60","ssp2",2100,18606.84,9259.12,NA
"1717","TGO","rcp60","ssp2",2025,682.89,673.74,NA
"1718","TGO","rcp60","ssp2",2030,825.89,806.59,NA
"1719","TGO","rcp60","ssp2",2035,1007.09,970.87,NA
"1720","TGO","rcp60","ssp2",2040,1247.55,1183.86,NA
"1721","TGO","rcp60","ssp2",2045,1563.74,1456.56,NA
"1722","TGO","rcp60","ssp2",2050,1975.01,1800.68,NA
"1723","TGO","rcp60","ssp2",2055,2505.05,2229.24,NA
"1724","TGO","rcp60","ssp2",2060,3180.5,2754.68,NA
"1725","TGO","rcp60","ssp2",2070,5088.19,4138.57,NA
"1726","TGO","rcp60","ssp2",2080,7946.72,5998.55,NA
"1727","TGO","rcp60","ssp2",2090,11955.45,8275,NA
"1728","TGO","rcp60","ssp2",2100,17378.98,10897.6,NA
"1729","THA","rcp60","ssp2",2025,5022.88,4948.57,NA
"1730","THA","rcp60","ssp2",2030,6037.4,5881.43,NA
"1731","THA","rcp60","ssp2",2035,7139.2,6854.85,NA
"1732","THA","rcp60","ssp2",2040,8341,7868.35,NA
"1733","THA","rcp60","ssp2",2045,9639.03,8904.47,NA
"1734","THA","rcp60","ssp2",2050,11031.79,9947.5,NA
"1735","THA","rcp60","ssp2",2055,12515.1,10979.2,NA
"1736","THA","rcp60","ssp2",2060,14082.07,11979.5,NA
"1737","THA","rcp60","ssp2",2070,17455.03,13824.01,NA
"1738","THA","rcp60","ssp2",2080,21122.84,15366.05,NA
"1739","THA","rcp60","ssp2",2090,24963.62,16455.57,NA
"1740","THA","rcp60","ssp2",2100,29042.73,17112.13,NA
"1741","TJK","rcp60","ssp2",2025,681.77,682.52,NA
"1742","TJK","rcp60","ssp2",2030,864.71,866.33,NA
"1743","TJK","rcp60","ssp2",2035,1085.15,1088.17,NA
"1744","TJK","rcp60","ssp2",2040,1346.54,1351.65,NA
"1745","TJK","rcp60","ssp2",2045,1643.04,1651.15,NA
"1746","TJK","rcp60","ssp2",2050,1968.38,1980.53,NA
"1747","TJK","rcp60","ssp2",2055,2322.23,2339.49,NA
"1748","TJK","rcp60","ssp2",2060,2709.05,2733.01,NA
"1749","TJK","rcp60","ssp2",2070,3588.96,3629.24,NA
"1750","TJK","rcp60","ssp2",2080,4614.59,4675.41,NA
"1751","TJK","rcp60","ssp2",2090,5798.01,5881.99,NA
"1752","TJK","rcp60","ssp2",2100,7165.91,7270.07,NA
"1753","TKM","rcp60","ssp2",2025,4893.95,4872.15,NA
"1754","TKM","rcp60","ssp2",2030,6116.4,6067.98,NA
"1755","TKM","rcp60","ssp2",2035,7236.83,7146.76,NA
"1756","TKM","rcp60","ssp2",2040,8202.85,8055.42,NA
"1757","TKM","rcp60","ssp2",2045,9036.87,8815.51,NA
"1758","TKM","rcp60","ssp2",2050,9752.24,9439.93,NA
"1759","TKM","rcp60","ssp2",2055,10390.81,9967.98,NA
"1760","TKM","rcp60","ssp2",2060,10979.36,10425.88,NA
"1761","TKM","rcp60","ssp2",2070,11949.78,11078.16,NA
"1762","TKM","rcp60","ssp2",2080,12663.86,11404.17,NA
"1763","TKM","rcp60","ssp2",2090,13270.88,11549.16,NA
"1764","TKM","rcp60","ssp2",2100,13889.71,11628.52,NA
"1765","TTO","rcp60","ssp2",2025,17119.2,16909.98,NA
"1766","TTO","rcp60","ssp2",2030,18827.88,18425.98,NA
"1767","TTO","rcp60","ssp2",2035,20507.56,19832.34,NA
"1768","TTO","rcp60","ssp2",2040,22086.56,21050.86,NA
"1769","TTO","rcp60","ssp2",2045,23523.72,22037.98,NA
"1770","TTO","rcp60","ssp2",2050,24998.06,22958.54,NA
"1771","TTO","rcp60","ssp2",2055,26718.15,23992.49,NA
"1772","TTO","rcp60","ssp2",2060,28662.43,25099.56,NA
"1773","TTO","rcp60","ssp2",2070,32665.76,26984.16,NA
"1774","TTO","rcp60","ssp2",2080,36845.72,28403.1,NA
"1775","TTO","rcp60","ssp2",2090,41488.76,29522.83,NA
"1776","TTO","rcp60","ssp2",2100,46478.73,30197.38,NA
"1777","TUN","rcp60","ssp2",2025,6107.07,6052.05,NA
"1778","TUN","rcp60","ssp2",2030,7431.37,7314.06,NA
"1779","TUN","rcp60","ssp2",2035,8853.6,8637.03,NA
"1780","TUN","rcp60","ssp2",2040,10315.73,9954.54,NA
"1781","TUN","rcp60","ssp2",2045,11729.31,11173.13,NA
"1782","TUN","rcp60","ssp2",2050,13085.09,12278.76,NA
"1783","TUN","rcp60","ssp2",2055,14458.33,13337.17,NA
"1784","TUN","rcp60","ssp2",2060,15920.64,14405.57,NA
"1785","TUN","rcp60","ssp2",2070,18973.71,16412.24,NA
"1786","TUN","rcp60","ssp2",2080,21947.35,17992.57,NA
"1787","TUN","rcp60","ssp2",2090,24881.27,19160.04,NA
"1788","TUN","rcp60","ssp2",2100,28066.23,20118.6,NA
"1789","TUR","rcp60","ssp2",2025,10725.76,10731.29,NA
"1790","TUR","rcp60","ssp2",2030,12001.89,12012.24,NA
"1791","TUR","rcp60","ssp2",2035,13346.03,13362.93,NA
"1792","TUR","rcp60","ssp2",2040,14773.99,14798.37,NA
"1793","TUR","rcp60","ssp2",2045,16271.9,16305.06,NA
"1794","TUR","rcp60","ssp2",2050,17871.46,17912.67,NA
"1795","TUR","rcp60","ssp2",2055,19589.57,19639.96,NA
"1796","TUR","rcp60","ssp2",2060,21420.2,21479.69,NA
"1797","TUR","rcp60","ssp2",2070,25405.85,25473.74,NA
"1798","TUR","rcp60","ssp2",2080,29781.86,29843.9,NA
"1799","TUR","rcp60","ssp2",2090,34552.83,34572.21,NA
"1800","TUR","rcp60","ssp2",2100,39702.72,39617.49,NA
"1801","TZA","rcp60","ssp2",2025,711.52,704.69,NA
"1802","TZA","rcp60","ssp2",2030,890.53,875.59,NA
"1803","TZA","rcp60","ssp2",2035,1104.87,1076.24,NA
"1804","TZA","rcp60","ssp2",2040,1366.01,1315.56,NA
"1805","TZA","rcp60","ssp2",2045,1684.57,1600.65,NA
"1806","TZA","rcp60","ssp2",2050,2072.18,1938.55,NA
"1807","TZA","rcp60","ssp2",2055,2540.17,2334.68,NA
"1808","TZA","rcp60","ssp2",2060,3095.73,2789.43,NA
"1809","TZA","rcp60","ssp2",2070,4490.38,3864.14,NA
"1810","TZA","rcp60","ssp2",2080,6304.05,5135.13,NA
"1811","TZA","rcp60","ssp2",2090,8600.79,6574.01,NA
"1812","TZA","rcp60","ssp2",2100,11501.63,8173.77,NA
"1813","UGA","rcp60","ssp2",2025,609.36,602.89,NA
"1814","UGA","rcp60","ssp2",2030,753.2,739.24,NA
"1815","UGA","rcp60","ssp2",2035,932.93,906.27,NA
"1816","UGA","rcp60","ssp2",2040,1163.17,1115.8,NA
"1817","UGA","rcp60","ssp2",2045,1456.29,1376.4,NA
"1818","UGA","rcp60","ssp2",2050,1826.71,1697.16,NA
"1819","UGA","rcp60","ssp2",2055,2288.75,2085.35,NA
"1820","UGA","rcp60","ssp2",2060,2855.37,2545.38,NA
"1821","UGA","rcp60","ssp2",2070,4357.57,3692.55,NA
"1822","UGA","rcp60","ssp2",2080,6421.32,5121.98,NA
"1823","UGA","rcp60","ssp2",2090,9131.74,6790.47,NA
"1824","UGA","rcp60","ssp2",2100,12592.92,8643.71,NA
"1825","UKR","rcp60","ssp2",2025,3195.47,3218.07,NA
"1826","UKR","rcp60","ssp2",2030,3828.95,3876.28,NA
"1827","UKR","rcp60","ssp2",2035,4506.04,4592.07,NA
"1828","UKR","rcp60","ssp2",2040,5206.85,5348.92,NA
"1829","UKR","rcp60","ssp2",2045,5924.01,6142.88,NA
"1830","UKR","rcp60","ssp2",2050,6688.82,7011.09,NA
"1831","UKR","rcp60","ssp2",2055,7544.71,8003.47,NA
"1832","UKR","rcp60","ssp2",2060,8504.96,9142.37,NA
"1833","UKR","rcp60","ssp2",2070,10601.32,11744.47,NA
"1834","UKR","rcp60","ssp2",2080,12802.94,14686.87,NA
"1835","UKR","rcp60","ssp2",2090,15195.78,18139.48,NA
"1836","UKR","rcp60","ssp2",2100,17811.94,22225.39,NA
