"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff","growth.nocc","growth.cc"
"2575","MLI","rcp60","ssp2",2025,722.29,688.64,-4.66,22.4905455593807,19.3690414283238
"2576","MLI","rcp60","ssp2",2030,894.84,823.09,-8.02,23.8892965429398,19.5239893122677
"2577","MLI","rcp60","ssp2",2035,1119.57,983.53,-12.15,25.1139868579858,19.492400588028
"2578","MLI","rcp60","ssp2",2040,1413.75,1174.13,-16.95,26.2761595969881,19.3791750124551
"2579","MLI","rcp60","ssp2",2045,1795.38,1395.26,-22.29,26.9941644562334,18.8335192866207
"2580","MLI","rcp60","ssp2",2050,2283.65,1643.54,-28.03,27.1959139569339,17.7945329185958
"2581","MNG","rcp60","ssp2",2025,2945.34,3092.62,5,31.3921950000892,34.9263551010436
"2582","MNG","rcp60","ssp2",2030,3718.38,4050.56,8.93,26.2462058709691,30.9750308799659
"2583","MNG","rcp60","ssp2",2035,4544.03,5188.34,14.18,22.2045622018191,28.0894493600885
"2584","MNG","rcp60","ssp2",2040,5392.26,6518.37,20.88,18.6669102096597,25.634981516246
"2585","MNG","rcp60","ssp2",2045,6237.26,8063.49,29.28,15.6706093548902,23.7040855305851
"2586","MNG","rcp60","ssp2",2050,7085.7,9892.36,39.61,13.6027678820508,22.6808739143969
"2587","MOZ","rcp60","ssp2",2025,674.81,653.05,-3.22,26.6939526500573,24.4521096161909
"2588","MOZ","rcp60","ssp2",2030,842.1,794.89,-5.61,24.7906818215498,21.7196233060256
"2589","MOZ","rcp60","ssp2",2035,1049.14,959.1,-8.58,24.5861536634604,20.6582042798375
"2590","MOZ","rcp60","ssp2",2040,1318.26,1158.85,-12.09,25.6514859789923,20.8268168074236
"2591","MOZ","rcp60","ssp2",2045,1669.13,1400.94,-16.07,26.616145525162,20.8905380333952
"2592","MOZ","rcp60","ssp2",2050,2119.47,1685.96,-20.45,26.9805227873203,20.344911273859
"2593","MRT","rcp60","ssp2",2025,1209.8,1152.09,-4.77,19.2073861676865,16.0866148079481
"2594","MRT","rcp60","ssp2",2030,1446.12,1327.24,-8.22,19.5338072408663,15.2028053363887
"2595","MRT","rcp60","ssp2",2035,1734.51,1518.3,-12.47,19.9423284374741,14.3952864591182
"2596","MRT","rcp60","ssp2",2040,2092.82,1728.85,-17.39,20.6577073640394,13.8674833695581
"2597","MRT","rcp60","ssp2",2045,2534.73,1955.27,-22.86,21.1155283301956,13.0965670821644
"2598","MRT","rcp60","ssp2",2050,3065.6,2184.45,-28.74,20.9438480627128,11.7211433715037
"2599","MUS","rcp60","ssp2",2025,8723.8,8557.07,-1.91,16.4011421556854,15.1851467969315
"2600","MUS","rcp60","ssp2",2030,9911.53,9580.53,-3.34,13.6148238153099,11.9604023339765
"2601","MUS","rcp60","ssp2",2035,11103.91,10532.46,-5.15,12.0302314577063,9.93608913076832
"2602","MUS","rcp60","ssp2",2040,12346.03,11443.42,-7.31,11.1863298603825,8.6490715369439
"2603","MUS","rcp60","ssp2",2045,13684.96,12342.91,-9.81,10.8450246759484,7.86032497277911
"2604","MUS","rcp60","ssp2",2050,15091.68,13188.69,-12.61,10.27931393296,6.85235491468382
"2605","MWI","rcp60","ssp2",2025,379.41,368.04,-3,22.7903815657465,20.7797322131793
"2606","MWI","rcp60","ssp2",2030,467.18,442.85,-5.21,23.1332858912522,20.3265949353331
"2607","MWI","rcp60","ssp2",2035,578.95,532.78,-7.97,23.9243974485209,20.3071017274472
"2608","MWI","rcp60","ssp2",2040,725.57,643.97,-11.25,25.3251576129199,20.8697773940463
"2609","MWI","rcp60","ssp2",2045,917.92,780.51,-14.97,26.5101919869895,21.2028510644906
"2610","MWI","rcp60","ssp2",2050,1169.01,945.85,-19.09,27.3542356632386,21.183585091799
"2611","MYS","rcp60","ssp2",2025,8836.82,8586.57,-2.83,15.4767022935078,13.6875428650113
"2612","MYS","rcp60","ssp2",2030,10103.34,9606.21,-4.92,14.332305059965,11.8748231249498
"2613","MYS","rcp60","ssp2",2035,11463.38,10599.25,-7.54,13.4612910186136,10.3374796095443
"2614","MYS","rcp60","ssp2",2040,12886.7,11514.75,-10.65,12.4162332575558,8.63740358987664
"2615","MYS","rcp60","ssp2",2045,14348.18,12311.33,-14.2,11.3409949793198,6.91790963763868
"2616","MYS","rcp60","ssp2",2050,15890.68,13010.01,-18.13,10.7504923969451,5.67509765394966
"2617","NAM","rcp60","ssp2",2025,5630.91,5455.41,-3.12,17.6120057647722,15.6039880908234
"2618","NAM","rcp60","ssp2",2030,6571.03,6214.71,-5.42,16.6957028260086,13.9182939504089
"2619","NAM","rcp60","ssp2",2035,7599.89,6967.67,-8.32,15.6575148797068,12.1157704864748
"2620","NAM","rcp60","ssp2",2040,8737.38,7710.02,-11.76,14.9671903145966,10.6542072170467
"2621","NAM","rcp60","ssp2",2045,9977.2,8412.06,-15.69,14.1898372280936,9.10555355239025
"2622","NAM","rcp60","ssp2",2050,11312.1,9045.15,-20.04,13.3795052720202,7.52598055648676
"2623","NER","rcp60","ssp2",2025,424.52,402.19,-5.26,18.2144746734984,14.8031855678931
"2624","NER","rcp60","ssp2",2030,508.34,462.4,-9.04,19.7446527843211,14.9705363136826
"2625","NER","rcp60","ssp2",2035,617.83,533.46,-13.66,21.5387339182437,15.3676470588235
"2626","NER","rcp60","ssp2",2040,764.75,619.65,-18.97,23.7800042082774,16.1567877629063
"2627","NER","rcp60","ssp2",2045,962.83,723.7,-24.84,25.9012749264466,16.7917372710401
"2628","NER","rcp60","ssp2",2050,1232.27,849.31,-31.08,27.9841716606254,17.356639491502
"2629","NGA","rcp60","ssp2",2025,1432.93,1379.82,-3.71,21.5521775274418,19.0824278723753
"2630","NGA","rcp60","ssp2",2030,1727.34,1616.43,-6.42,20.5460141109475,17.1478888550681
"2631","NGA","rcp60","ssp2",2035,2076.43,1873.02,-9.8,20.209686570102,15.8738701954307
"2632","NGA","rcp60","ssp2",2040,2503.21,2158.82,-13.76,20.5535462307904,15.2587799382815
"2633","NGA","rcp60","ssp2",2045,3026.43,2474.94,-18.22,20.9019618809449,14.6431847027543
"2634","NGA","rcp60","ssp2",2050,3678.68,2829.15,-23.09,21.5517953496364,14.311862105748
"2635","NIC","rcp60","ssp2",2025,2013.77,1948.97,-3.22,24.7325747768618,22.5451298721713
"2636","NIC","rcp60","ssp2",2030,2524.86,2384.27,-5.57,25.3797603499903,22.3348743182296
"2637","NIC","rcp60","ssp2",2035,3158.47,2889.9,-8.5,25.0948567445324,21.2069102912002
"2638","NIC","rcp60","ssp2",2040,3927.25,3456.97,-11.97,24.3402660148743,19.6224782864459
"2639","NIC","rcp60","ssp2",2045,4841.75,4070.64,-15.93,23.2860143866573,17.7516727076023
"2640","NIC","rcp60","ssp2",2050,5921.88,4721.16,-20.28,22.3086693860691,15.9807794351748
"2641","NLD","rcp60","ssp2",2025,47592.87,47929.22,0.71,6.1310571501014,6.53118115952176
"2642","NLD","rcp60","ssp2",2030,50558.75,51175.77,1.22,6.23177379300722,6.77363412131471
"2643","NLD","rcp60","ssp2",2035,53977.95,54983.38,1.86,6.76282542586594,7.44025932584893
"2644","NLD","rcp60","ssp2",2040,57952.76,59478.08,2.63,7.3637661304292,8.17465204940112
"2645","NLD","rcp60","ssp2",2045,62271.2,64465.5,3.52,7.4516554517852,8.38530766292388
"2646","NLD","rcp60","ssp2",2050,66706.56,69732.09,4.54,7.12265059931397,8.16962561370035
"2647","NOR","rcp60","ssp2",2025,73780.21,75528.42,2.37,2.83153878081559,4.13865000781091
"2648","NOR","rcp60","ssp2",2030,75948.57,79105.1,4.16,2.93894528085512,4.73554193242756
"2649","NOR","rcp60","ssp2",2035,78092.87,83144.07,6.47,2.82335796447515,5.10582756358313
"2650","NOR","rcp60","ssp2",2040,80301.7,87793.87,9.33,2.82846564609548,5.59246137457547
"2651","NOR","rcp60","ssp2",2045,83099.81,93710.66,12.77,3.48449659222657,6.73941130514011
"2652","NOR","rcp60","ssp2",2050,86744.51,101352.95,16.84,4.38593060561751,8.1551981386109
"2653","NPL","rcp60","ssp2",2025,543.93,530.35,-2.5,21.6355829867167,19.9805443069475
"2654","NPL","rcp60","ssp2",2030,663.58,634.74,-4.35,21.9973158310812,19.6832280569435
"2655","NPL","rcp60","ssp2",2035,812.86,758.62,-6.67,22.4961572078724,19.5166524876327
"2656","NPL","rcp60","ssp2",2040,1002.41,907.63,-9.46,23.3188987033437,19.6422451293137
"2657","NPL","rcp60","ssp2",2045,1240.42,1083.57,-12.64,23.7437774962341,19.3845509734143
"2658","NPL","rcp60","ssp2",2050,1534.73,1285.82,-16.22,23.7266409764435,18.6651531511577
"2659","NZL","rcp60","ssp2",2025,32104.34,32121.31,0.05,5.58158379906825,5.60856591257599
"2660","NZL","rcp60","ssp2",2030,34032.94,34059.02,0.08,6.00728748823368,6.03247501425065
"2661","NZL","rcp60","ssp2",2035,36433.24,36469,0.1,7.0528728931441,7.07589355184031
"2662","NZL","rcp60","ssp2",2040,39415.86,39460.85,0.11,8.18653515306353,8.20381694041514
"2663","NZL","rcp60","ssp2",2045,42892.61,42944.88,0.12,8.82068791598103,8.82907996153149
"2664","NZL","rcp60","ssp2",2050,46713.22,46764.91,0.11,8.90738521157841,8.89519309403125
"2665","OMN","rcp60","ssp2",2025,17747.26,16992.42,-4.25,9.31272639697055,6.75883854883945
"2666","OMN","rcp60","ssp2",2030,19335.49,17913.13,-7.36,8.94915609508174,5.41835712629515
"2667","OMN","rcp60","ssp2",2035,20931.17,18586.43,-11.2,8.25259664999437,3.75869543736912
"2668","OMN","rcp60","ssp2",2040,22389.5,18872.34,-15.71,6.96726461062617,1.53827281516676
"2669","OMN","rcp60","ssp2",2045,23723.48,18795.34,-20.77,5.95806069809509,-0.408004518782515
"2670","OMN","rcp60","ssp2",2050,25364.06,18709.69,-26.24,6.91542724760449,-0.455698061327975
"2671","PAK","rcp60","ssp2",2025,1026.05,991.67,-3.35,17.9774634931585,15.8195323631777
"2672","PAK","rcp60","ssp2",2030,1225.48,1154.29,-5.81,19.4366746259929,16.3986003408392
"2673","PAK","rcp60","ssp2",2035,1474.86,1343.79,-8.89,20.3495773084832,16.4170182536451
"2674","PAK","rcp60","ssp2",2040,1779.76,1557.06,-12.51,20.6731486378368,15.8707833813319
"2675","PAK","rcp60","ssp2",2045,2143.08,1786.8,-16.62,20.4139884029307,14.7547300682055
"2676","PAK","rcp60","ssp2",2050,2573.44,2029.23,-21.15,20.0813782033335,13.5678307588986
"2677","PAN","rcp60","ssp2",2025,9069.16,8842.62,-2.5,17.5960467471373,15.9849106892237
"2678","PAN","rcp60","ssp2",2030,10389.26,9936.27,-4.36,14.5559235916005,12.3679407234507
"2679","PAN","rcp60","ssp2",2035,11711.76,10926.58,-6.7,12.729491802111,9.96661725174537
"2680","PAN","rcp60","ssp2",2040,13077.43,11835.79,-9.49,11.6606726913803,8.32108491403532
"2681","PAN","rcp60","ssp2",2045,14495.24,12655.45,-12.69,10.8416561969745,6.92526650101092
"2682","PAN","rcp60","ssp2",2050,15955.17,13362,-16.25,10.0717890838648,5.58297018280661
"2683","PER","rcp60","ssp2",2025,5249.39,5215.62,-0.64,19.5798954864164,19.1561594012515
"2684","PER","rcp60","ssp2",2030,6113.99,6043.77,-1.15,16.4704851420832,15.8782656711954
"2685","PER","rcp60","ssp2",2035,7015.34,6888.59,-1.81,14.7424186169752,13.9783611884635
"2686","PER","rcp60","ssp2",2040,7977.87,7769.09,-2.62,13.7203613794912,12.7820061870426
"2687","PER","rcp60","ssp2",2045,9013.38,8689.32,-3.6,12.9797803173027,11.8447591674186
"2688","PER","rcp60","ssp2",2050,10131.62,9650.28,-4.75,12.406444641189,11.0590932316913
"2689","PHL","rcp60","ssp2",2025,1932.2,1885.59,-2.41,16.4740703232846,14.9406579741419
"2690","PHL","rcp60","ssp2",2030,2241.36,2147.34,-4.19,16.0004140358141,13.8815967416034
"2691","PHL","rcp60","ssp2",2035,2606.44,2438.81,-6.43,16.2883249455688,13.5735374928982
"2692","PHL","rcp60","ssp2",2040,3047.06,2770.07,-9.09,16.905050567057,13.5828539328607
"2693","PHL","rcp60","ssp2",2045,3568.81,3135.68,-12.14,17.1230628868483,13.1985834292996
"2694","PHL","rcp60","ssp2",2050,4175.62,3527.12,-15.53,17.0031467071657,12.4834166751709
"2695","PNG","rcp60","ssp2",2025,1506.66,1479.34,-1.81,20.5038790690234,19.3131593380004
"2696","PNG","rcp60","ssp2",2030,1824.64,1766.99,-3.16,21.1049606414188,19.4444819987292
"2697","PNG","rcp60","ssp2",2035,2214.88,2107.23,-4.86,21.3872325499825,19.2553438332984
"2698","PNG","rcp60","ssp2",2040,2699.46,2513.2,-6.9,21.878386187965,19.2655761354954
"2699","PNG","rcp60","ssp2",2045,3294.29,2989.35,-9.26,22.0351477702948,18.9459653031991
"2700","PNG","rcp60","ssp2",2050,4010.05,3532.25,-11.92,21.7272917684843,18.1611387090839
"2701","POL","rcp60","ssp2",2025,12416.54,12613.58,1.59,12.7393768914304,13.699158630661
"2702","POL","rcp60","ssp2",2030,13854.77,14238.67,2.77,11.5831785666538,12.8836539665979
"2703","POL","rcp60","ssp2",2035,15314.62,15968.87,4.27,10.5368042919514,12.1514158274614
"2704","POL","rcp60","ssp2",2040,16690.86,17706.91,6.09,8.9864456316905,10.8839260385988
"2705","POL","rcp60","ssp2",2045,17941.3,19418.21,8.23,7.49176495399278,9.66458857022484
"2706","POL","rcp60","ssp2",2050,19151.62,21203.07,10.71,6.74599945377425,9.19168141656724
"2707","PRI","rcp60","ssp2",2025,29178,28492.59,-2.35,10.6572344945049,9.2376183379832
"2708","PRI","rcp60","ssp2",2030,32151.12,30836.94,-4.09,10.1895949002673,8.22792873515535
"2709","PRI","rcp60","ssp2",2035,35309.55,33094.28,-6.27,9.82370132051389,7.32024643171469
"2710","PRI","rcp60","ssp2",2040,38590.99,35163.75,-8.88,9.29334981612622,6.25325584965136
"2711","PRI","rcp60","ssp2",2045,41984.66,36999.05,-11.87,8.79394387135444,5.2192954391952
"2712","PRI","rcp60","ssp2",2050,45482.62,38559.81,-15.22,8.33151917867145,4.21837857999055
"2713","PRT","rcp60","ssp2",2025,22568.58,22439.71,-0.57,8.3859609017588,8.04502897367934
"2714","PRT","rcp60","ssp2",2030,24402.24,24154.41,-1.02,8.12483550139176,7.64136434918277
"2715","PRT","rcp60","ssp2",2035,26307.06,25886.21,-1.6,7.80592273496203,7.16970524223113
"2716","PRT","rcp60","ssp2",2040,28357.21,27701.44,-2.31,7.79315514542483,7.01234363779016
"2717","PRT","rcp60","ssp2",2045,30673.26,29703.43,-3.16,8.1674113920234,7.22702502108194
"2718","PRT","rcp60","ssp2",2050,33361.13,31977.18,-4.15,8.76290945272853,7.6548398619284
"2719","PRY","rcp60","ssp2",2025,2575.08,2516.58,-2.27,21.2247319015921,19.7231208372978
"2720","PRY","rcp60","ssp2",2030,3116.18,2992.89,-3.96,21.0129394038243,18.926876952054
"2721","PRY","rcp60","ssp2",2035,3752.93,3524.61,-6.08,20.4336719958411,17.766105670439
"2722","PRY","rcp60","ssp2",2040,4494.07,4106.54,-8.62,19.7483033256682,16.5104791735823
"2723","PRY","rcp60","ssp2",2045,5339.24,4722.6,-11.55,18.8063381300247,15.0019237606355
"2724","PRY","rcp60","ssp2",2050,6293.33,5360.37,-14.82,17.8693971426645,13.5046372760767
"2725","QAT","rcp60","ssp2",2025,91554.81,87709.48,-4.2,5.52132807663799,3.07443567263901
"2726","QAT","rcp60","ssp2",2030,93028.32,86237.57,-7.3,1.60942936804741,-1.67816523367826
"2727","QAT","rcp60","ssp2",2035,92926,82567.85,-11.15,-0.10998801225262,-4.25536109145933
"2728","QAT","rcp60","ssp2",2040,92853.52,78328.92,-15.64,-0.0779975464347932,-5.13387474664777
"2729","QAT","rcp60","ssp2",2045,93502.45,74183.72,-20.66,0.698874959183015,-5.29204283679642
"2730","QAT","rcp60","ssp2",2050,95389.24,70508.53,-26.08,2.01790434368298,-4.95417323369602
"2731","ROU","rcp60","ssp2",2025,7503.48,7586.63,1.11,16.6808951338642,17.3694168681707
"2732","ROU","rcp60","ssp2",2030,8563.18,8727.31,1.92,14.1227803632448,15.0353977984955
"2733","ROU","rcp60","ssp2",2035,9603.86,9884.61,2.92,12.15296186697,13.2606725325444
"2734","ROU","rcp60","ssp2",2040,10644.97,11086.45,4.15,10.8405370340675,12.1586992304198
"2735","ROU","rcp60","ssp2",2045,11721.36,12372.92,5.56,10.1117241288609,11.6039850448069
"2736","ROU","rcp60","ssp2",2050,12852.13,13771.42,7.15,9.64708873373054,11.3029099032403
"2737","RUS","rcp60","ssp2",2025,8977.6,9300.33,3.59,17.4068896250214,19.6631794021943
"2738","RUS","rcp60","ssp2",2030,10323.45,10977.12,6.33,14.9912003207984,18.0293602485073
"2739","RUS","rcp60","ssp2",2035,11570.53,12717.38,9.91,12.0800701315936,15.8535207777632
"2740","RUS","rcp60","ssp2",2040,12634.58,14452.39,14.39,9.1962079524447,13.6428258021699
"2741","RUS","rcp60","ssp2",2045,13509.38,16194.1,19.87,6.92385500744781,12.0513631309424
"2742","RUS","rcp60","ssp2",2050,14339.92,18135.45,26.47,6.14787651246764,11.9880079782143
"2743","RWA","rcp60","ssp2",2025,550.97,539.77,-2.03,25.7176105508146,24.3222700785407
"2744","RWA","rcp60","ssp2",2030,685.37,661.01,-3.55,24.393342650235,22.4614187524316
"2745","RWA","rcp60","ssp2",2035,845.35,798.99,-5.48,23.3421363642996,20.8741168817416
"2746","RWA","rcp60","ssp2",2040,1038.62,957.59,-7.8,22.8627195836044,19.8500607016358
"2747","RWA","rcp60","ssp2",2045,1272.74,1139.39,-10.48,22.54144923071,18.9851606637496
"2748","RWA","rcp60","ssp2",2050,1559.92,1349.58,-13.48,22.5639172179707,18.4475903773071
"2749","SAU","rcp60","ssp2",2025,18861.3,17955.74,-4.8,10.3117407817674,7.39862597629733
"2750","SAU","rcp60","ssp2",2030,20435.79,18739.59,-8.3,8.34772788726123,4.36545639444544
"2751","SAU","rcp60","ssp2",2035,21793.51,19043.24,-12.62,6.64383417523862,1.62036629403312
"2752","SAU","rcp60","ssp2",2040,23070.3,18998.38,-17.65,5.85857899897722,-0.235569157349278
"2753","SAU","rcp60","ssp2",2045,24209.92,18577.2,-23.27,4.939771047624,-2.21692586420526
"2754","SAU","rcp60","ssp2",2050,25307.36,17890,-29.31,4.53301787036059,-3.69915810778804
"2755","SDN","rcp60","ssp2",2025,1519.85,1445.45,-4.9,20.1813969303274,16.9420083492444
"2756","SDN","rcp60","ssp2",2030,1827.35,1673.03,-8.45,20.2322597624766,15.7445778131378
"2757","SDN","rcp60","ssp2",2035,2200.15,1918.28,-12.81,20.4011273155115,14.6590318165245
"2758","SDN","rcp60","ssp2",2040,2654.5,2180.08,-17.87,20.6508647137695,13.6476426799007
"2759","SDN","rcp60","ssp2",2045,3203.85,2451.3,-23.49,20.6950461480505,12.4408278595281
"2760","SDN","rcp60","ssp2",2050,3866.48,2725.59,-29.51,20.6823041028762,11.1895728796965
"2761","SEN","rcp60","ssp2",2025,1252.2,1209.43,-3.42,20.9165789549919,18.6599819473333
"2762","SEN","rcp60","ssp2",2030,1516.53,1426.9,-5.91,21.1092477240057,17.981197754314
"2763","SEN","rcp60","ssp2",2035,1847.15,1680.63,-9.01,21.8010853725281,17.7819048286495
"2764","SEN","rcp60","ssp2",2040,2268.68,1981.35,-12.67,22.8205614054083,17.8932900162439
"2765","SEN","rcp60","ssp2",2045,2802.39,2331.82,-16.79,23.5251335578398,17.6884447472683
"2766","SEN","rcp60","ssp2",2050,3471.68,2731.59,-21.32,23.8828285856001,17.144119185872
"2767","SLB","rcp60","ssp2",2025,1521.99,1484.37,-2.47,20.817787797482,19.1920408556562
"2768","SLB","rcp60","ssp2",2030,1827.37,1748.92,-4.29,20.064520791858,17.8223758227396
"2769","SLB","rcp60","ssp2",2035,2186.3,2042.48,-6.58,19.6418897103488,16.7852160190289
"2770","SLB","rcp60","ssp2",2040,2618.74,2375.34,-9.29,19.7795362027169,16.2968548039638
"2771","SLB","rcp60","ssp2",2045,3141.41,2751.8,-12.4,19.958835165003,15.8486785049719
"2772","SLB","rcp60","ssp2",2050,3763.78,3166.82,-15.86,19.811804253504,15.0817646631296
"2773","SLE","rcp60","ssp2",2025,618.53,598.83,-3.18,23.5922950885186,21.4443610699872
"2774","SLE","rcp60","ssp2",2030,772.86,730.23,-5.52,24.9510937222123,21.942788437453
"2775","SLE","rcp60","ssp2",2035,971.16,889.39,-8.42,25.6579458116606,21.7958725333114
"2776","SLE","rcp60","ssp2",2040,1227.67,1082.29,-11.84,26.4127435232094,21.689022813389
"2777","SLE","rcp60","ssp2",2045,1556.91,1312.08,-15.73,26.8182817858219,21.2318325033032
"2778","SLE","rcp60","ssp2",2050,1974.64,1579.56,-20.01,26.8307095464735,20.3859520760929
"2779","SLV","rcp60","ssp2",2025,3940.82,3839.89,-2.56,13.3230386109601,11.7380714736753
"2780","SLV","rcp60","ssp2",2030,4479.16,4279.72,-4.45,13.6606087058023,11.4542343660886
"2781","SLV","rcp60","ssp2",2035,5111.87,4762.36,-6.84,14.125639628859,11.2773732861028
"2782","SLV","rcp60","ssp2",2040,5858.36,5291.35,-9.68,14.6030708918654,11.1077281011935
"2783","SLV","rcp60","ssp2",2045,6719.29,5850.84,-12.92,14.6957510292983,10.573672125261
"2784","SLV","rcp60","ssp2",2050,7693.78,6421.23,-16.54,14.5028715831583,9.74885657444058
"2785","SRB","rcp60","ssp2",2025,4761.43,4804.48,0.9,13.3514577714083,13.8969293098829
"2786","SRB","rcp60","ssp2",2030,5312.32,5395.39,1.56,11.5698435133983,12.2991457972559
"2787","SRB","rcp60","ssp2",2035,5857.41,5997.1,2.38,10.2608653093187,11.1522985363431
"2788","SRB","rcp60","ssp2",2040,6413.85,6629.49,3.36,9.49976184013071,10.5449300495239
"2789","SRB","rcp60","ssp2",2045,6993.67,7307.78,4.49,9.04012410642593,10.2314054323937
"2790","SRB","rcp60","ssp2",2050,7623.67,8063.65,5.77,9.00814593768365,10.3433600902052
"2791","STP","rcp60","ssp2",2025,3298.98,3209.7,-2.71,34.7341852800274,32.706261757592
"2792","STP","rcp60","ssp2",2030,4233.61,4032.3,-4.76,28.3308780289665,25.6285634171418
"2793","STP","rcp60","ssp2",2035,5237.06,4852.71,-7.34,23.7019942791141,20.3459564020534
"2794","STP","rcp60","ssp2",2040,6329.93,5670.61,-10.42,20.8680060950228,16.854499856781
"2795","STP","rcp60","ssp2",2045,7513.45,6466.3,-13.94,18.6972051823638,14.0318237367761
"2796","STP","rcp60","ssp2",2050,8787.36,7219.1,-17.85,16.9550605913395,11.6418972209764
"2797","SUR","rcp60","ssp2",2025,6258.18,6017.56,-3.84,19.4628335814912,16.942103790305
"2798","SUR","rcp60","ssp2",2030,7346.04,6856.43,-6.66,17.3830091176668,13.9403678567393
"2799","SUR","rcp60","ssp2",2035,8531.04,7663.27,-10.17,16.1311400427986,11.7676400109095
"2800","SUR","rcp60","ssp2",2040,9839.89,8433.63,-14.29,15.3422091562107,10.0526276641695
"2801","SUR","rcp60","ssp2",2045,11265.3,9132.31,-18.93,14.4860359211333,8.28445165367701
"2802","SUR","rcp60","ssp2",2050,12787.98,9718.52,-24,13.5165508242124,6.41907688197182
"2803","SVK","rcp60","ssp2",2025,17421.63,17712.08,1.67,12.8056053053819,13.8123428517086
"2804","SVK","rcp60","ssp2",2030,19572.9,20138.77,2.89,12.3482705120015,13.7007624175139
"2805","SVK","rcp60","ssp2",2035,21829.37,22801.24,4.45,11.5285420147244,13.2206187368941
"2806","SVK","rcp60","ssp2",2040,24048.47,25571.5,6.33,10.165662133172,12.1496023900454
"2807","SVK","rcp60","ssp2",2045,26181.53,28427.68,8.58,8.86983662578117,11.1693877950062
"2808","SVK","rcp60","ssp2",2050,28295.08,31454.49,11.17,8.07267566104809,10.6474042201122
