# Disutility costs
#
# Source:
# - Duplicated manually from corresponding R12 data as of 2025-04-07.
#
# Units: kUSD / vehicle
#
node,     consumer_group, technology, year, value
Austria,  UREMA,          ICE_nga,    2060,  12.123
Austria,  UREMA,          ICE_nga,    2070,  12.102
Austria,  UREMA,          ICE_nga,    2080,  12.073
Austria,  UREMA,          ICE_nga,    2090,  12.051
Austria,  UREMA,          ICE_nga,    2100,  12.039
Austria,  UREMA,          ICH_chyb,   2020,  -0.483
Austria,  UREMA,          ICH_chyb,   2030,  -0.559
Austria,  UREMA,          ICH_chyb,   2040,  -0.763
Austria,  UREMA,          ICH_chyb,   2050,  -0.396
Austria,  UREMA,          ICH_chyb,   2060,  -0.426
Austria,  UREMA,          ICH_chyb,   2070,  -0.438
Austria,  UREMA,          ICH_chyb,   2080,  -0.455
Austria,  UREMA,          ICH_chyb,   2090,  -0.468
Austria,  UREMA,          ICH_chyb,   2100,  -0.475
Austria,  UREMA,          IGH_ghyb,   2020,  10.962
Austria,  UREMA,          IGH_ghyb,   2030,  10.731
Austria,  UREMA,          IGH_ghyb,   2040,  11.255
Austria,  UREMA,          IGH_ghyb,   2050,  11.183
Austria,  UREMA,          IGH_ghyb,   2060,  11.137
Austria,  UREMA,          IGH_ghyb,   2070,  11.119
Austria,  UREMA,          IGH_ghyb,   2080,  11.093
Austria,  UREMA,          IGH_ghyb,   2090,  11.072
Austria,  UREMA,          IGH_ghyb,   2100,  11.062
Austria,  UREMA,          PHEV_ptrp,  2020,   4.403
Austria,  UREMA,          PHEV_ptrp,  2030,   7.628
Austria,  UREMA,          PHEV_ptrp,  2040,   7.22
Austria,  UREMA,          PHEV_ptrp,  2050,   7.49
Austria,  UREMA,          PHEV_ptrp,  2060,   7.361
Austria,  UREMA,          PHEV_ptrp,  2070,   7.309
Austria,  UREMA,          PHEV_ptrp,  2080,   7.234
Austria,  UREMA,          PHEV_ptrp,  2090,   7.176
Austria,  UREMA,          PHEV_ptrp,  2100,   7.146
Austria,  UREMF,          ELC_100,    2020,   8.711
Austria,  UREMF,          ELC_100,    2030,  12.409
Austria,  UREMF,          ELC_100,    2040,  12.332
Austria,  UREMF,          ELC_100,    2050,  12.473
Austria,  UREMF,          ELC_100,    2060,  12.35
Austria,  UREMF,          ELC_100,    2070,  12.3
Austria,  UREMF,          ELC_100,    2080,  12.229
Austria,  UREMF,          ELC_100,    2090,  12.173
Austria,  UREMF,          ELC_100,    2100,  12.145
Austria,  UREMF,          HFC_ptrp,   2020,  57.262
Austria,  UREMF,          HFC_ptrp,   2030,  57.034
Austria,  UREMF,          HFC_ptrp,   2040,  57.159
Austria,  UREMF,          HFC_ptrp,   2050,  57.371
Austria,  UREMF,          HFC_ptrp,   2060,  57.275
Austria,  UREMF,          HFC_ptrp,   2070,  57.236
Austria,  UREMF,          HFC_ptrp,   2080,  57.18
Austria,  UREMF,          HFC_ptrp,   2090,  57.136
Austria,  UREMF,          HFC_ptrp,   2100,  57.114
Austria,  UREMF,          IAHe_ptrp,  2020,  -0.483
Austria,  UREMF,          IAHe_ptrp,  2030,  -0.559
Austria,  UREMF,          IAHe_ptrp,  2040,  -0.763
Austria,  UREMF,          IAHe_ptrp,  2050,  -0.396
Austria,  UREMF,          IAHe_ptrp,  2060,  -0.426
Austria,  UREMF,          IAHe_ptrp,  2070,  -0.438
Austria,  UREMF,          IAHe_ptrp,  2080,  -0.455
Austria,  UREMF,          IAHe_ptrp,  2090,  -0.468
Austria,  UREMF,          IAHe_ptrp,  2100,  -0.475
Austria,  UREMF,          IAHm_ptrp,  2020,  -0.483
Austria,  UREMF,          IAHm_ptrp,  2030,  -0.559
Austria,  UREMF,          IAHm_ptrp,  2040,  -0.763
Austria,  UREMF,          IAHm_ptrp,  2050,  -0.396
Austria,  UREMF,          IAHm_ptrp,  2060,  -0.426
Austria,  UREMF,          IAHm_ptrp,  2070,  -0.438
Austria,  UREMF,          IAHm_ptrp,  2080,  -0.455
Austria,  UREMF,          IAHm_ptrp,  2090,  -0.468
Austria,  UREMF,          IAHm_ptrp,  2100,  -0.475
Austria,  UREMF,          ICAe_ffv,   2020,   0.0
Austria,  UREMF,          ICAe_ffv,   2030,   0.0
Austria,  UREMF,          ICAe_ffv,   2040,   0.0
Austria,  UREMF,          ICAe_ffv,   2050,   0.0
Austria,  UREMF,          ICAe_ffv,   2060,   0.0
Austria,  UREMF,          ICAe_ffv,   2070,   0.0
Austria,  UREMF,          ICAe_ffv,   2080,   0.0
Austria,  UREMF,          ICAe_ffv,   2090,   0.0
Austria,  UREMF,          ICAe_ffv,   2100,   0.0
Austria,  UREMF,          ICAm_ptrp,  2020,   0.0
Austria,  UREMF,          ICAm_ptrp,  2030,   0.0
Austria,  UREMF,          ICAm_ptrp,  2040,   0.0
Austria,  UREMF,          ICAm_ptrp,  2050,   0.0
Austria,  UREMF,          ICAm_ptrp,  2060,   0.0
Austria,  UREMF,          ICAm_ptrp,  2070,   0.0
Austria,  UREMF,          ICAm_ptrp,  2080,   0.0
Austria,  UREMF,          ICAm_ptrp,  2090,   0.0
Austria,  UREMF,          ICAm_ptrp,  2100,   0.0
Austria,  UREMF,          ICE_L_ptrp, 2020,   0.145
Austria,  UREMF,          ICE_L_ptrp, 2030,   0.29
Austria,  UREMF,          ICE_L_ptrp, 2040,   0.351
Austria,  UREMF,          ICE_L_ptrp, 2050,   0.394
Austria,  UREMF,          ICE_L_ptrp, 2060,   0.424
Austria,  UREMF,          ICE_L_ptrp, 2070,   0.435
Austria,  UREMF,          ICE_L_ptrp, 2080,   0.452
Austria,  UREMF,          ICE_L_ptrp, 2090,   0.466
Austria,  UREMF,          ICE_L_ptrp, 2100,   0.472
Austria,  UREMF,          ICE_conv,   2020,   0.0
Austria,  UREMF,          ICE_conv,   2030,   0.0
Austria,  UREMF,          ICE_conv,   2040,   0.0
Austria,  UREMF,          ICE_conv,   2050,   0.0
Austria,  UREMF,          ICE_conv,   2060,   0.0
Austria,  UREMF,          ICE_conv,   2070,   0.0
Austria,  UREMF,          ICE_conv,   2080,   0.0
Austria,  UREMF,          ICE_conv,   2090,   0.0
Austria,  UREMF,          ICE_conv,   2100,   0.0
Austria,  UREMF,          ICE_nga,    2020,  15.913
Austria,  UREMF,          ICE_nga,    2030,  15.579
Austria,  UREMF,          ICE_nga,    2040,  15.903
Austria,  UREMF,          ICE_nga,    2050,  15.686
Austria,  UREMF,          ICE_nga,    2060,  15.636
Austria,  UREMF,          ICE_nga,    2070,  15.616
Austria,  UREMF,          ICE_nga,    2080,  15.587
Austria,  UREMF,          ICE_nga,    2090,  15.565
Austria,  UREMF,          ICE_nga,    2100,  15.553
Austria,  UREMF,          ICH_chyb,   2020,  -0.483
Austria,  UREMF,          ICH_chyb,   2030,  -0.559
Austria,  UREMF,          ICH_chyb,   2040,  -0.763
Austria,  UREMF,          ICH_chyb,   2050,  -0.396
Austria,  UREMF,          ICH_chyb,   2060,  -0.426
Austria,  UREMF,          ICH_chyb,   2070,  -0.438
Austria,  UREMF,          ICH_chyb,   2080,  -0.455
Austria,  UREMF,          ICH_chyb,   2090,  -0.468
Austria,  UREMF,          ICH_chyb,   2100,  -0.475
Austria,  UREMF,          IGH_ghyb,   2020,  13.674
Austria,  UREMF,          IGH_ghyb,   2030,  13.443
Austria,  UREMF,          IGH_ghyb,   2040,  13.967
Austria,  UREMF,          IGH_ghyb,   2050,  13.895
Austria,  UREMF,          IGH_ghyb,   2060,  13.85
Austria,  UREMF,          IGH_ghyb,   2070,  13.831
Austria,  UREMF,          IGH_ghyb,   2080,  13.805
Austria,  UREMF,          IGH_ghyb,   2090,  13.785
Austria,  UREMF,          IGH_ghyb,   2100,  13.774
Austria,  UREMF,          PHEV_ptrp,  2020,   4.403
Austria,  UREMF,          PHEV_ptrp,  2030,   7.628
Austria,  UREMF,          PHEV_ptrp,  2040,   7.22
Austria,  UREMF,          PHEV_ptrp,  2050,   7.49
Austria,  UREMF,          PHEV_ptrp,  2060,   7.361
Austria,  UREMF,          PHEV_ptrp,  2070,   7.309
Austria,  UREMF,          PHEV_ptrp,  2080,   7.234
Austria,  UREMF,          PHEV_ptrp,  2090,   7.176
Austria,  UREMF,          PHEV_ptrp,  2100,   7.146
Austria,  UREMM,          ELC_100,    2020,   3.861
Austria,  UREMM,          ELC_100,    2030,   7.559
Austria,  UREMM,          ELC_100,    2040,   7.482
Austria,  UREMM,          ELC_100,    2050,   7.623
Austria,  UREMM,          ELC_100,    2060,   7.5
Austria,  UREMM,          ELC_100,    2070,   7.45
Austria,  UREMM,          ELC_100,    2080,   7.379
Austria,  UREMM,          ELC_100,    2090,   7.323
Austria,  UREMM,          ELC_100,    2100,   7.295
Austria,  UREMM,          HFC_ptrp,   2020,  22.249
Austria,  UREMM,          HFC_ptrp,   2030,  22.021
Austria,  UREMM,          HFC_ptrp,   2040,  22.146
Austria,  UREMM,          HFC_ptrp,   2050,  22.358
Austria,  UREMM,          HFC_ptrp,   2060,  22.262
Austria,  UREMM,          HFC_ptrp,   2070,  22.223
Austria,  UREMM,          HFC_ptrp,   2080,  22.167
Austria,  UREMM,          HFC_ptrp,   2090,  22.123
Austria,  UREMM,          HFC_ptrp,   2100,  22.101
Austria,  UREMM,          IAHe_ptrp,  2020,  -0.483
Austria,  UREMM,          IAHe_ptrp,  2030,  -0.559
Austria,  UREMM,          IAHe_ptrp,  2040,  -0.763
Austria,  UREMM,          IAHe_ptrp,  2050,  -0.396
Austria,  UREMM,          IAHe_ptrp,  2060,  -0.426
Austria,  UREMM,          IAHe_ptrp,  2070,  -0.438
Austria,  UREMM,          IAHe_ptrp,  2080,  -0.455
Austria,  UREMM,          IAHe_ptrp,  2090,  -0.468
Austria,  UREMM,          IAHe_ptrp,  2100,  -0.475
Austria,  UREMM,          IAHm_ptrp,  2020,  -0.483
Austria,  UREMM,          IAHm_ptrp,  2030,  -0.559
Austria,  UREMM,          IAHm_ptrp,  2040,  -0.763
Austria,  UREMM,          IAHm_ptrp,  2050,  -0.396
Austria,  UREMM,          IAHm_ptrp,  2060,  -0.426
Austria,  UREMM,          IAHm_ptrp,  2070,  -0.438
Austria,  UREMM,          IAHm_ptrp,  2080,  -0.455
Austria,  UREMM,          IAHm_ptrp,  2090,  -0.468
Austria,  UREMM,          IAHm_ptrp,  2100,  -0.475
Austria,  UREMM,          ICAe_ffv,   2020,   0.0
Austria,  UREMM,          ICAe_ffv,   2030,   0.0
Austria,  UREMM,          ICAe_ffv,   2040,   0.0
Austria,  UREMM,          ICAe_ffv,   2050,   0.0
Austria,  UREMM,          ICAe_ffv,   2060,   0.0
Austria,  UREMM,          ICAe_ffv,   2070,   0.0
Austria,  UREMM,          ICAe_ffv,   2080,   0.0
Austria,  UREMM,          ICAe_ffv,   2090,   0.0
Austria,  UREMM,          ICAe_ffv,   2100,   0.0
Austria,  UREMM,          ICAm_ptrp,  2020,   0.0
Austria,  UREMM,          ICAm_ptrp,  2030,   0.0
Austria,  UREMM,          ICAm_ptrp,  2040,   0.0
Austria,  UREMM,          ICAm_ptrp,  2050,   0.0
Austria,  UREMM,          ICAm_ptrp,  2060,   0.0
Austria,  UREMM,          ICAm_ptrp,  2070,   0.0
Austria,  UREMM,          ICAm_ptrp,  2080,   0.0
Austria,  UREMM,          ICAm_ptrp,  2090,   0.0
Austria,  UREMM,          ICAm_ptrp,  2100,   0.0
Austria,  UREMM,          ICE_L_ptrp, 2020,   0.145
Austria,  UREMM,          ICE_L_ptrp, 2030,   0.29
Austria,  UREMM,          ICE_L_ptrp, 2040,   0.351
Austria,  UREMM,          ICE_L_ptrp, 2050,   0.394
Austria,  UREMM,          ICE_L_ptrp, 2060,   0.424
Austria,  UREMM,          ICE_L_ptrp, 2070,   0.435
Austria,  UREMM,          ICE_L_ptrp, 2080,   0.452
Austria,  UREMM,          ICE_L_ptrp, 2090,   0.466
Austria,  UREMM,          ICE_L_ptrp, 2100,   0.472
Austria,  UREMM,          ICE_conv,   2020,   0.0
Austria,  UREMM,          ICE_conv,   2030,   0.0
Austria,  UREMM,          ICE_conv,   2040,   0.0
Austria,  UREMM,          ICE_conv,   2050,   0.0
Austria,  UREMM,          ICE_conv,   2060,   0.0
Austria,  UREMM,          ICE_conv,   2070,   0.0
Austria,  UREMM,          ICE_conv,   2080,   0.0
Austria,  UREMM,          ICE_conv,   2090,   0.0
Austria,  UREMM,          ICE_conv,   2100,   0.0
Austria,  UREMM,          ICE_nga,    2020,  10.27
Austria,  UREMM,          ICE_nga,    2030,   9.937
Austria,  UREMM,          ICE_nga,    2040,  10.26
Austria,  UREMM,          ICE_nga,    2050,  10.044
Austria,  UREMM,          ICE_nga,    2060,   9.994
Austria,  UREMM,          ICE_nga,    2070,   9.973
Austria,  UREMM,          ICE_nga,    2080,   9.944
Austria,  UREMM,          ICE_nga,    2090,   9.922
Austria,  UREMM,          ICE_nga,    2100,   9.91
Austria,  UREMM,          ICH_chyb,   2020,  -0.483
Austria,  UREMM,          ICH_chyb,   2030,  -0.559
Austria,  UREMM,          ICH_chyb,   2040,  -0.763
Austria,  UREMM,          ICH_chyb,   2050,  -0.396
Austria,  UREMM,          ICH_chyb,   2060,  -0.426
Austria,  UREMM,          ICH_chyb,   2070,  -0.438
Austria,  UREMM,          ICH_chyb,   2080,  -0.455
Austria,  UREMM,          ICH_chyb,   2090,  -0.468
Austria,  UREMM,          ICH_chyb,   2100,  -0.475
Austria,  UREMM,          IGH_ghyb,   2020,   9.318
Austria,  UREMM,          IGH_ghyb,   2030,   9.087
Austria,  UREMM,          IGH_ghyb,   2040,   9.611
Austria,  UREMM,          IGH_ghyb,   2050,   9.539
Austria,  UREMM,          IGH_ghyb,   2060,   9.494
Austria,  UREMM,          IGH_ghyb,   2070,   9.476
Austria,  UREMM,          IGH_ghyb,   2080,   9.449
Austria,  UREMM,          IGH_ghyb,   2090,   9.429
Austria,  UREMM,          IGH_ghyb,   2100,   9.418
Austria,  UREMM,          PHEV_ptrp,  2020,   4.403
Austria,  UREMM,          PHEV_ptrp,  2030,   7.628
Austria,  UREMM,          PHEV_ptrp,  2040,   7.22
Austria,  UREMM,          PHEV_ptrp,  2050,   7.49
Austria,  UREMM,          PHEV_ptrp,  2060,   7.361
Austria,  UREMM,          PHEV_ptrp,  2070,   7.309
Austria,  UREMM,          PHEV_ptrp,  2080,   7.234
Austria,  UREMM,          PHEV_ptrp,  2090,   7.176
Austria,  UREMM,          PHEV_ptrp,  2100,   7.146
Austria,  URLMA,          ELC_100,    2020,   8.838
Austria,  URLMA,          ELC_100,    2030,  12.968
Austria,  URLMA,          ELC_100,    2040,  12.89
Austria,  URLMA,          ELC_100,    2050,  13.032
Austria,  URLMA,          ELC_100,    2060,  12.908
Austria,  URLMA,          ELC_100,    2070,  12.859
Austria,  URLMA,          ELC_100,    2080,  12.788
Austria,  URLMA,          ELC_100,    2090,  12.732
Austria,  URLMA,          ELC_100,    2100,  12.704
Austria,  URLMA,          HFC_ptrp,   2020,  38.561
Austria,  URLMA,          HFC_ptrp,   2030,  38.333
Austria,  URLMA,          HFC_ptrp,   2040,  38.458
Austria,  URLMA,          HFC_ptrp,   2050,  38.67
Austria,  URLMA,          HFC_ptrp,   2060,  38.574
Austria,  URLMA,          HFC_ptrp,   2070,  38.535
Austria,  URLMA,          HFC_ptrp,   2080,  38.479
Austria,  URLMA,          HFC_ptrp,   2090,  38.436
Austria,  URLMA,          HFC_ptrp,   2100,  38.414
Austria,  URLMA,          IAHe_ptrp,  2020,  -0.483
Austria,  URLMA,          IAHe_ptrp,  2030,  -0.559
Austria,  URLMA,          IAHe_ptrp,  2040,  -0.763
Austria,  URLMA,          IAHe_ptrp,  2050,  -0.396
Austria,  URLMA,          IAHe_ptrp,  2060,  -0.426
Austria,  URLMA,          IAHe_ptrp,  2070,  -0.438
Austria,  URLMA,          IAHe_ptrp,  2080,  -0.455
Austria,  URLMA,          IAHe_ptrp,  2090,  -0.468
Austria,  URLMA,          IAHe_ptrp,  2100,  -0.475
Austria,  URLMA,          IAHm_ptrp,  2020,  -0.483
Austria,  URLMA,          IAHm_ptrp,  2030,  -0.559
Austria,  URLMA,          IAHm_ptrp,  2040,  -0.763
Austria,  URLMA,          IAHm_ptrp,  2050,  -0.396
Austria,  URLMA,          IAHm_ptrp,  2060,  -0.426
Austria,  URLMA,          IAHm_ptrp,  2070,  -0.438
Austria,  URLMA,          IAHm_ptrp,  2080,  -0.455
Austria,  URLMA,          IAHm_ptrp,  2090,  -0.468
Austria,  URLMA,          IAHm_ptrp,  2100,  -0.475
Austria,  URLMA,          ICAe_ffv,   2020,   0.0
Austria,  URLMA,          ICAe_ffv,   2030,   0.0
Austria,  URLMA,          ICAe_ffv,   2040,   0.0
Austria,  URLMA,          ICAe_ffv,   2050,   0.0
Austria,  URLMA,          ICAe_ffv,   2060,   0.0
Austria,  URLMA,          ICAe_ffv,   2070,   0.0
Austria,  URLMA,          ICAe_ffv,   2080,   0.0
Austria,  URLMA,          ICAe_ffv,   2090,   0.0
Austria,  URLMA,          ICAe_ffv,   2100,   0.0
Austria,  URLMA,          ICAm_ptrp,  2020,   0.0
Austria,  URLMA,          ICAm_ptrp,  2030,   0.0
Austria,  URLMA,          ICAm_ptrp,  2040,   0.0
Austria,  URLMA,          ICAm_ptrp,  2050,   0.0
Austria,  URLMA,          ICAm_ptrp,  2060,   0.0
Austria,  URLMA,          ICAm_ptrp,  2070,   0.0
Austria,  URLMA,          ICAm_ptrp,  2080,   0.0
Austria,  URLMA,          ICAm_ptrp,  2090,   0.0
Austria,  URLMA,          ICAm_ptrp,  2100,   0.0
Austria,  URLMA,          ICE_L_ptrp, 2020,   0.145
Austria,  URLMA,          ICE_L_ptrp, 2030,   0.29
Austria,  URLMA,          ICE_L_ptrp, 2040,   0.351
Austria,  URLMA,          ICE_L_ptrp, 2050,   0.394
Austria,  URLMA,          ICE_L_ptrp, 2060,   0.424
Austria,  URLMA,          ICE_L_ptrp, 2070,   0.435
Austria,  URLMA,          ICE_L_ptrp, 2080,   0.452
Austria,  URLMA,          ICE_L_ptrp, 2090,   0.466
Austria,  URLMA,          ICE_L_ptrp, 2100,   0.472
Austria,  URLMA,          ICE_conv,   2020,   0.0
Austria,  URLMA,          ICE_conv,   2030,   0.0
Austria,  URLMA,          ICE_conv,   2040,   0.0
Austria,  URLMA,          ICE_conv,   2050,   0.0
Austria,  URLMA,          ICE_conv,   2060,   0.0
Austria,  URLMA,          ICE_conv,   2070,   0.0
Austria,  URLMA,          ICE_conv,   2080,   0.0
Austria,  URLMA,          ICE_conv,   2090,   0.0
Austria,  URLMA,          ICE_conv,   2100,   0.0
Austria,  URLMA,          ICE_nga,    2020,  15.501
Austria,  URLMA,          ICE_nga,    2030,  15.168
Austria,  URLMA,          ICE_nga,    2040,  15.491
Austria,  URLMA,          ICE_nga,    2050,  15.275
Austria,  URLMA,          ICE_nga,    2060,  15.225
Austria,  URLMA,          ICE_nga,    2070,  15.204
Austria,  URLMA,          ICE_nga,    2080,  15.175
Austria,  URLMA,          ICE_nga,    2090,  15.153
Austria,  URLMA,          ICE_nga,    2100,  15.141
Austria,  URLMA,          ICH_chyb,   2020,  -0.483
Austria,  URLMA,          ICH_chyb,   2030,  -0.559
Austria,  URLMA,          ICH_chyb,   2040,  -0.763
Austria,  URLMA,          ICH_chyb,   2050,  -0.396
Austria,  URLMA,          ICH_chyb,   2060,  -0.426
Austria,  URLMA,          ICH_chyb,   2070,  -0.438
Austria,  URLMA,          ICH_chyb,   2080,  -0.455
Austria,  URLMA,          ICH_chyb,   2090,  -0.468
Austria,  URLMA,          ICH_chyb,   2100,  -0.475
Austria,  URLMA,          IGH_ghyb,   2020,  14.064
Austria,  URLMA,          IGH_ghyb,   2030,  13.833
Austria,  URLMA,          IGH_ghyb,   2040,  14.357
Austria,  URLMA,          IGH_ghyb,   2050,  14.285
Austria,  URLMA,          IGH_ghyb,   2060,  14.239
Austria,  URLMA,          IGH_ghyb,   2070,  14.221
Austria,  URLMA,          IGH_ghyb,   2080,  14.195
Austria,  URLMA,          IGH_ghyb,   2090,  14.174
Austria,  URLMA,          IGH_ghyb,   2100,  14.164
Austria,  URLMA,          PHEV_ptrp,  2020,   7.073
Austria,  URLMA,          PHEV_ptrp,  2030,  10.73
Austria,  URLMA,          PHEV_ptrp,  2040,  10.322
Austria,  URLMA,          PHEV_ptrp,  2050,  10.592
Austria,  URLMA,          PHEV_ptrp,  2060,  10.463
Austria,  URLMA,          PHEV_ptrp,  2070,  10.411
Austria,  URLMA,          PHEV_ptrp,  2080,  10.336
Austria,  URLMA,          PHEV_ptrp,  2090,  10.278
Austria,  URLMA,          PHEV_ptrp,  2100,  10.248
Austria,  URLMF,          ELC_100,    2020,  18.732
Austria,  URLMF,          ELC_100,    2030,  22.862
Austria,  URLMF,          ELC_100,    2040,  22.785
Austria,  URLMF,          ELC_100,    2050,  22.926
Austria,  URLMF,          ELC_100,    2060,  22.803
Austria,  URLMF,          ELC_100,    2070,  22.753
Austria,  URLMF,          ELC_100,    2080,  22.682
Austria,  URLMF,          ELC_100,    2090,  22.626
Austria,  URLMF,          ELC_100,    2100,  22.598
Austria,  URLMF,          HFC_ptrp,   2020,  60.364
Austria,  URLMF,          HFC_ptrp,   2030,  60.136
Austria,  URLMF,          HFC_ptrp,   2040,  60.261
Austria,  URLMF,          HFC_ptrp,   2050,  60.473
Austria,  URLMF,          HFC_ptrp,   2060,  60.377
Austria,  URLMF,          HFC_ptrp,   2070,  60.338
Austria,  URLMF,          HFC_ptrp,   2080,  60.282
Austria,  URLMF,          HFC_ptrp,   2090,  60.238
Austria,  URLMF,          HFC_ptrp,   2100,  60.216
Austria,  URLMF,          IAHe_ptrp,  2020,  -0.483
Austria,  URLMF,          IAHe_ptrp,  2030,  -0.559
Austria,  URLMF,          IAHe_ptrp,  2040,  -0.763
Austria,  URLMF,          IAHe_ptrp,  2050,  -0.396
Austria,  URLMF,          IAHe_ptrp,  2060,  -0.426
Austria,  URLMF,          IAHe_ptrp,  2070,  -0.438
Austria,  URLMF,          IAHe_ptrp,  2080,  -0.455
Austria,  URLMF,          IAHe_ptrp,  2090,  -0.468
Austria,  URLMF,          IAHe_ptrp,  2100,  -0.475
Austria,  URLMF,          IAHm_ptrp,  2020,  -0.483
Austria,  URLMF,          IAHm_ptrp,  2030,  -0.559
Austria,  URLMF,          IAHm_ptrp,  2040,  -0.763
Austria,  URLMF,          IAHm_ptrp,  2050,  -0.396
Austria,  URLMF,          IAHm_ptrp,  2060,  -0.426
Austria,  URLMF,          IAHm_ptrp,  2070,  -0.438
Austria,  URLMF,          IAHm_ptrp,  2080,  -0.455
Austria,  URLMF,          IAHm_ptrp,  2090,  -0.468
Austria,  URLMF,          IAHm_ptrp,  2100,  -0.475
Austria,  URLMF,          ICAe_ffv,   2020,   0.0
Austria,  URLMF,          ICAe_ffv,   2030,   0.0
Austria,  URLMF,          ICAe_ffv,   2040,   0.0
Austria,  URLMF,          ICAe_ffv,   2050,   0.0
Austria,  URLMF,          ICAe_ffv,   2060,   0.0
Austria,  URLMF,          ICAe_ffv,   2070,   0.0
Austria,  URLMF,          ICAe_ffv,   2080,   0.0
Austria,  URLMF,          ICAe_ffv,   2090,   0.0
Austria,  URLMF,          ICAe_ffv,   2100,   0.0
Austria,  URLMF,          ICAm_ptrp,  2020,   0.0
Austria,  URLMF,          ICAm_ptrp,  2030,   0.0
Austria,  URLMF,          ICAm_ptrp,  2040,   0.0
Austria,  URLMF,          ICAm_ptrp,  2050,   0.0
Austria,  URLMF,          ICAm_ptrp,  2060,   0.0
Austria,  URLMF,          ICAm_ptrp,  2070,   0.0
Austria,  URLMF,          ICAm_ptrp,  2080,   0.0
Austria,  URLMF,          ICAm_ptrp,  2090,   0.0
Austria,  URLMF,          ICAm_ptrp,  2100,   0.0
Austria,  URLMF,          ICE_L_ptrp, 2020,   0.145
Austria,  URLMF,          ICE_L_ptrp, 2030,   0.29
Austria,  URLMF,          ICE_L_ptrp, 2040,   0.351
Austria,  URLMF,          ICE_L_ptrp, 2050,   0.394
Austria,  URLMF,          ICE_L_ptrp, 2060,   0.424
Austria,  URLMF,          ICE_L_ptrp, 2070,   0.435
Austria,  URLMF,          ICE_L_ptrp, 2080,   0.452
Austria,  URLMF,          ICE_L_ptrp, 2090,   0.466
Austria,  URLMF,          ICE_L_ptrp, 2100,   0.472
Austria,  URLMF,          ICE_conv,   2020,   0.0
Austria,  URLMF,          ICE_conv,   2030,   0.0
Austria,  URLMF,          ICE_conv,   2040,   0.0
Austria,  URLMF,          ICE_conv,   2050,   0.0
Austria,  URLMF,          ICE_conv,   2060,   0.0
Austria,  URLMF,          ICE_conv,   2070,   0.0
Austria,  URLMF,          ICE_conv,   2080,   0.0
Austria,  URLMF,          ICE_conv,   2090,   0.0
Austria,  URLMF,          ICE_conv,   2100,   0.0
Austria,  URLMF,          ICE_nga,    2020,  19.015
Austria,  URLMF,          ICE_nga,    2030,  18.681
Austria,  URLMF,          ICE_nga,    2040,  19.005
Austria,  URLMF,          ICE_nga,    2050,  18.788
Austria,  URLMF,          ICE_nga,    2060,  18.738
Austria,  URLMF,          ICE_nga,    2070,  18.718
Austria,  URLMF,          ICE_nga,    2080,  18.689
Austria,  URLMF,          ICE_nga,    2090,  18.667
Austria,  URLMF,          ICE_nga,    2100,  18.655
Austria,  URLMF,          ICH_chyb,   2020,  -0.483
Austria,  URLMF,          ICH_chyb,   2030,  -0.559
Austria,  URLMF,          ICH_chyb,   2040,  -0.763
Austria,  URLMF,          ICH_chyb,   2050,  -0.396
Austria,  URLMF,          ICH_chyb,   2060,  -0.426
Austria,  URLMF,          ICH_chyb,   2070,  -0.438
Austria,  URLMF,          ICH_chyb,   2080,  -0.455
Austria,  URLMF,          ICH_chyb,   2090,  -0.468
Austria,  URLMF,          ICH_chyb,   2100,  -0.475
Austria,  URLMF,          IGH_ghyb,   2020,  16.776
Austria,  URLMF,          IGH_ghyb,   2030,  16.545
Austria,  URLMF,          IGH_ghyb,   2040,  17.069
Austria,  URLMF,          IGH_ghyb,   2050,  16.997
Austria,  URLMF,          IGH_ghyb,   2060,  16.952
Austria,  URLMF,          IGH_ghyb,   2070,  16.933
Austria,  URLMF,          IGH_ghyb,   2080,  16.907
Austria,  URLMF,          IGH_ghyb,   2090,  16.887
Austria,  URLMF,          IGH_ghyb,   2100,  16.876
Austria,  URLMF,          PHEV_ptrp,  2020,   7.073
Austria,  URLMF,          PHEV_ptrp,  2030,  10.73
Austria,  URLMF,          PHEV_ptrp,  2040,  10.322
Austria,  URLMF,          PHEV_ptrp,  2050,  10.592
Austria,  URLMF,          PHEV_ptrp,  2060,  10.463
Austria,  URLMF,          PHEV_ptrp,  2070,  10.411
Austria,  URLMF,          PHEV_ptrp,  2080,  10.336
Austria,  URLMF,          PHEV_ptrp,  2090,  10.278
Austria,  URLMF,          PHEV_ptrp,  2100,  10.248
Austria,  URLMM,          ELC_100,    2020,   6.607
Austria,  URLMM,          ELC_100,    2030,  10.737
Austria,  URLMM,          ELC_100,    2040,  10.659
Austria,  URLMM,          ELC_100,    2050,  10.801
Austria,  URLMM,          ELC_100,    2060,  10.678
Austria,  URLMM,          ELC_100,    2070,  10.628
Austria,  URLMM,          ELC_100,    2080,  10.557
Austria,  URLMM,          ELC_100,    2090,  10.501
Austria,  URLMM,          ELC_100,    2100,  10.473
Austria,  URLMM,          HFC_ptrp,   2020,  25.351
Austria,  URLMM,          HFC_ptrp,   2030,  25.123
Austria,  URLMM,          HFC_ptrp,   2040,  25.248
Austria,  URLMM,          HFC_ptrp,   2050,  25.46
Austria,  URLMM,          HFC_ptrp,   2060,  25.364
Austria,  URLMM,          HFC_ptrp,   2070,  25.325
